"TOA5","MAT06_BLK3_CR1000_3","CR1000","16829","CR1000.Std.15","CPU:LMAT_Blk3_2021-07-09_moist-soil TC.CR1","25117","MetData"
"TIMESTAMP","RECORD","BattV_Avg","AirTControl_Avg","RHCT","Air_GH_Avg","RH_GH","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT"
"TS","RN","Volts","Deg C","%","Deg C","%","meters/second","Deg","Deg"
"","","Avg","Avg","Smp","Avg","Smp","WVc","WVc","WVc"
"2023-09-01 00:00:00",37406,13.13,5.599,100,5.821,100,0.926,184.7,14.34
"2023-09-01 00:30:00",37407,13.1,5.667,88.7,5.759,100,1.378,203.2,6.392
"2023-09-01 01:00:00",37408,13.08,5.424,92.8,5.623,98.2,1.529,198.9,9.11
"2023-09-01 01:30:00",37409,13.05,5.275,92.6,5.514,98.4,1.553,196.4,7.462
"2023-09-01 02:00:00",37410,13.03,5.383,91.3,5.517,97.4,1.415,190.7,10.49
"2023-09-01 02:30:00",37411,13,5.605,86.4,5.641,95,1.341,204.1,5.604
"2023-09-01 03:00:00",37412,12.98,5.718,89.5,5.788,96.1,1.346,182.2,17.41
"2023-09-01 03:30:00",37413,12.95,5.178,93.1,5.294,99.1,1.207,188.4,7.414
"2023-09-01 04:00:00",37414,12.93,4.9,91.8,5.059,99.3,1.558,183.6,13.58
"2023-09-01 04:30:00",37415,12.91,5.29,91.2,5.497,97.2,1.821,191.8,6.835
"2023-09-01 05:00:00",37416,12.88,5.321,91.2,5.538,97.4,1.446,191.2,9.85
"2023-09-01 05:30:00",37417,12.86,5.276,90.4,5.489,96.5,1.58,181.5,8.55
"2023-09-01 06:00:00",37418,12.84,5.291,89.4,5.459,96.9,1.338,190.6,12.58
"2023-09-01 06:30:00",37419,12.83,5.281,90.8,5.417,97.1,0.533,140.2,56.48
"2023-09-01 07:00:00",37420,12.84,5.458,92.1,5.771,97.6,0.748,152.7,19.3
"2023-09-01 07:30:00",37421,12.85,5.812,91.8,6.204,97.1,0.601,159.1,10.26
"2023-09-01 08:00:00",37422,12.87,6.225,90,6.598,96.2,0.63,193.5,20.76
"2023-09-01 08:30:00",37423,12.91,6.764,86.7,7.223,92.2,1.12,192.8,13.52
"2023-09-01 09:00:00",37424,13.03,7.101,87.7,7.651,92.7,1.045,200.5,22.85
"2023-09-01 09:30:00",37425,13.16,7.318,87.1,7.885,93,1.213,209,30.36
"2023-09-01 10:00:00",37426,13.32,7.463,84.1,8.15,89.7,1.269,235,18.28
"2023-09-01 10:30:00",37427,13.57,7.985,85.2,8.72,90.1,0.758,258.7,46.9
"2023-09-01 11:00:00",37428,13.79,8.17,87.7,8.88,92,1.227,349,39.42
"2023-09-01 11:30:00",37429,13.8,8.11,85.9,8.8,91.2,1.007,33.53,27.99
"2023-09-01 12:00:00",37430,14.22,8.35,85.5,9.07,90.2,1.382,11.2,22.09
"2023-09-01 12:30:00",37431,14.35,8.41,82.9,9.09,87.9,2.012,344.8,22.29
"2023-09-01 13:00:00",37432,14.34,8.57,82.8,9.24,88.3,2.122,328.7,15.53
"2023-09-01 13:30:00",37433,14.33,8.61,80.3,9.31,88.5,2.042,336.3,26.45
"2023-09-01 14:00:00",37434,14.31,8.67,77.36,9.35,85.3,2.455,335.4,26.09
"2023-09-01 14:30:00",37435,14.31,8.53,85.7,9.2,91.1,2.359,343.8,21.58
"2023-09-01 15:00:00",37436,14.31,8.3,87.9,8.87,92.6,2.718,343.8,14.24
"2023-09-01 15:30:00",37437,14.36,8.19,86.5,8.93,92.3,2.502,7.707,11.61
"2023-09-01 16:00:00",37438,14.35,8.42,84.3,9.26,88.8,2.35,12.67,12.18
"2023-09-01 16:30:00",37439,14.04,8.47,79.52,9.15,85.1,2.301,7.61,9.29
"2023-09-01 17:00:00",37440,13.74,8.46,89.3,9.06,93.4,2.539,3.997,10.11
"2023-09-01 17:30:00",37441,13.66,7.828,93.6,8.4,97.5,3.013,359.9,18.52
"2023-09-01 18:00:00",37442,13.6,7.483,99,8.03,99.7,3.154,350.1,11.44
"2023-09-01 18:30:00",37443,13.55,7.222,99.6,7.725,100,3.256,349.9,18.84
"2023-09-01 19:00:00",37444,13.5,6.914,99.6,7.407,100,3.385,354,10.37
"2023-09-01 19:30:00",37445,13.45,6.678,99.4,7.16,100,2.876,5.653,15.15
"2023-09-01 20:00:00",37446,13.41,6.527,99.5,6.957,100,2.504,20.94,8.41
"2023-09-01 20:30:00",37447,13.36,6.165,100,6.618,100,2.313,27.07,9.48
"2023-09-01 21:00:00",37448,13.32,5.811,100,6.295,100,2.043,24.35,12.09
"2023-09-01 21:30:00",37449,13.29,5.411,100,5.917,100,2.769,353.9,12.72
"2023-09-01 22:00:00",37450,13.26,4.813,100,5.294,100,3.417,346.9,7.648
"2023-09-01 22:30:00",37451,13.23,4.293,100,4.795,100,3.271,343.7,9.48
"2023-09-01 23:00:00",37452,13.2,3.92,100,4.418,100,3.194,339.5,8.45
"2023-09-01 23:30:00",37453,13.17,3.613,100,4.094,100,2.774,334.4,8.56
"2023-09-02 00:00:00",37454,13.15,3.435,100,3.883,100,3.276,336.8,8.66
"2023-09-02 00:30:00",37455,13.12,3.029,100,3.489,100,3.432,348.2,8.79
"2023-09-02 01:00:00",37456,13.09,2.729,100,3.155,100,2.304,332.7,12.93
"2023-09-02 01:30:00",37457,13.07,2.479,100,2.759,100,1.315,314.4,25.32
"2023-09-02 02:00:00",37458,13.04,2.454,100,2.813,100,2.049,276.5,9.66
"2023-09-02 02:30:00",37459,13.02,2.08,100,2.504,100,2.702,284.5,13.21
"2023-09-02 03:00:00",37460,12.99,1.779,100,2.241,100,3.113,303.6,8.92
"2023-09-02 03:30:00",37461,12.97,1.588,100,2.053,100,3.12,307.1,8.44
"2023-09-02 04:00:00",37462,12.95,1.356,100,1.823,100,2.563,299.8,8.74
"2023-09-02 04:30:00",37463,12.92,1.292,100,1.761,100,1.852,289.8,11.14
"2023-09-02 05:00:00",37464,12.9,1.326,100,1.764,100,1.792,299.6,13.49
"2023-09-02 05:30:00",37465,12.88,1.329,100,1.759,100,1.827,311.1,8.67
"2023-09-02 06:00:00",37466,12.85,0.92,100,1.335,100,2.572,304.6,8.1
"2023-09-02 06:30:00",37467,12.83,0.652,100,1.112,100,1.729,309,9.72
"2023-09-02 07:00:00",37468,12.81,0.856,100,1.29,100,1.426,311.5,8.49
"2023-09-02 07:30:00",37469,12.8,0.863,100,1.312,100,1.179,273.6,16.77
"2023-09-02 08:00:00",37470,12.79,0.923,100,1.398,100,1.648,271.1,15.54
"2023-09-02 08:30:00",37471,12.78,1.218,100,1.729,100,1.557,277.9,13.16
"2023-09-02 09:00:00",37472,12.79,1.576,100,2.065,100,1.134,289.7,15.27
"2023-09-02 09:30:00",37473,12.81,1.791,100,2.299,100,1.364,293.9,19.03
"2023-09-02 10:00:00",37474,12.82,2.111,100,2.638,100,1.452,241.9,24.13
"2023-09-02 10:30:00",37475,12.85,2.385,100,2.904,100,0.983,197.7,33.11
"2023-09-02 11:00:00",37476,12.9,2.998,92.2,3.449,100,2.287,254.5,22.59
"2023-09-02 11:30:00",37477,12.96,3.145,92.6,3.591,100,2.263,252.3,16.17
"2023-09-02 12:00:00",37478,13.03,3.36,90,3.892,100,2.134,265.2,21.87
"2023-09-02 12:30:00",37479,13.15,4.045,83.6,4.587,93.8,1.453,267.8,26.61
"2023-09-02 13:00:00",37480,13.51,4.959,77.79,5.635,78.6,1.386,291,36.32
"2023-09-02 13:30:00",37481,13.82,5.349,66.16,6.188,75.21,1.199,291.8,68.89
"2023-09-02 14:00:00",37482,14.07,5.608,65.78,6.446,68.48,1.803,199,49.25
"2023-09-02 14:30:00",37483,14.25,6.082,62.03,6.79,68.45,1.788,236.7,28.34
"2023-09-02 15:00:00",37484,14.4,5.892,64.12,6.616,69.02,2.022,276,30.7
"2023-09-02 15:30:00",37485,14.39,6.389,66.48,7.086,69.56,1.104,138.9,48.15
"2023-09-02 16:00:00",37486,14.38,6.163,68.04,6.831,72.63,1.37,220.2,28.51
"2023-09-02 16:30:00",37487,14.4,6.733,61.42,7.312,67.78,0.556,238.6,54.13
"2023-09-02 17:00:00",37488,14.34,7.347,58.24,7.909,60.61,0.92,199.5,33.08
"2023-09-02 17:30:00",37489,14.03,7.362,57.22,7.838,60.13,0.591,172,40.19
"2023-09-02 18:00:00",37490,13.82,7.603,62.56,8.01,68.71,0.776,225.3,45.13
"2023-09-02 18:30:00",37491,13.71,8,53.78,8.56,58.1,0.865,188.7,24
"2023-09-02 19:00:00",37492,13.66,7.649,58.84,7.965,63.2,0.993,181.7,25.36
"2023-09-02 19:30:00",37493,13.6,6.52,63.25,6.408,70.24,1.295,176.7,22.04
"2023-09-02 20:00:00",37494,13.55,4.368,76.71,3.857,83.4,2.078,193,6.913
"2023-09-02 20:30:00",37495,13.5,2.852,78.54,2.516,87.5,2.4,192.2,6.55
"2023-09-02 21:00:00",37496,13.45,1.885,84.1,1.789,91.5,2.547,180.3,9.75
"2023-09-02 21:30:00",37497,13.41,1.53,85.2,1.557,92.7,2.691,179.7,8.25
"2023-09-02 22:00:00",37498,13.37,1.516,81.3,1.442,90.9,2.533,173.1,7.656
"2023-09-02 22:30:00",37499,13.34,1.712,83.1,1.646,91.7,2.449,180.1,8.78
"2023-09-02 23:00:00",37500,13.31,2.388,78.59,2.431,86.4,2.792,176.4,9.06
"2023-09-02 23:30:00",37501,13.28,3.277,77.87,3.393,84.5,3.165,182.5,9.29
"2023-09-03 00:00:00",37502,13.25,3.474,76.39,3.65,82.5,3.513,181.4,8.72
"2023-09-03 00:30:00",37503,13.22,3.229,76.08,3.367,82.2,3.071,185.7,12.27
"2023-09-03 01:00:00",37504,13.19,3.896,71.92,4.046,77.7,3.767,180.6,7.239
"2023-09-03 01:30:00",37505,13.17,4.299,66.24,4.377,72.05,3.646,180.6,10.56
"2023-09-03 02:00:00",37506,13.14,4.313,61.6,4.458,67.52,3.707,188.7,13.75
"2023-09-03 02:30:00",37507,13.11,4.054,67.99,3.999,76.64,2.559,194,11.8
"2023-09-03 03:00:00",37508,13.09,3.943,68.5,3.949,74.72,2.958,188.9,12.12
"2023-09-03 03:30:00",37509,13.07,4.741,61.44,4.774,67.49,3.361,184.6,12.92
"2023-09-03 04:00:00",37510,13.04,4.822,62.85,4.908,69.58,3.318,184.4,11.62
"2023-09-03 04:30:00",37511,13.02,4.81,62.28,4.875,67.75,3.23,192.6,12.17
"2023-09-03 05:00:00",37512,12.99,4.606,59.54,4.668,65.12,2.986,187.5,14.18
"2023-09-03 05:30:00",37513,12.97,5.123,56.43,5.227,61.97,2.749,180,14.4
"2023-09-03 06:00:00",37514,12.95,5.004,54.06,5.09,60.05,2.597,189.1,13.45
"2023-09-03 06:30:00",37515,13.02,5.652,59.2,5.834,64.98,2.543,183.7,16.78
"2023-09-03 07:00:00",37516,13.02,5.763,53.86,6.036,59.44,3.311,182.5,19.1
"2023-09-03 07:30:00",37517,13,6.325,58.53,6.57,62.48,3.599,178,13.34
"2023-09-03 08:00:00",37518,13,6.465,57.21,6.819,62.31,4.702,184.1,12.46
"2023-09-03 08:30:00",37519,13.02,6.53,58.05,6.921,63.7,5.295,175,16.98
"2023-09-03 09:00:00",37520,13.05,6.606,59.64,7.034,63.49,5.144,165.1,13.48
"2023-09-03 09:30:00",37521,13.07,6.568,57.98,6.983,62.65,5.659,162.5,8.72
"2023-09-03 10:00:00",37522,13.09,6.829,60.96,7.258,65.08,5.142,167.1,10.94
"2023-09-03 10:30:00",37523,13.11,7.094,57.27,7.481,61.36,3.842,176,15.69
"2023-09-03 11:00:00",37524,13.13,7.296,58.18,7.736,62.64,4.158,171.7,15.6
"2023-09-03 11:30:00",37525,13.18,7.556,56.02,8.03,59.8,4.645,165.8,13.76
"2023-09-03 12:00:00",37526,13.22,7.256,56.89,7.733,60.78,5.523,155.7,12.87
"2023-09-03 12:30:00",37527,13.26,7.137,58.62,7.59,63.85,5.311,150.2,12.74
"2023-09-03 13:00:00",37528,13.32,7.524,58.11,8.01,60.95,4.654,164.2,13.17
"2023-09-03 13:30:00",37529,13.38,8.02,55.6,8.5,60.3,3.051,192.4,20.34
"2023-09-03 14:00:00",37530,13.42,8.03,55.84,8.55,59.49,2.462,183.8,29.26
"2023-09-03 14:30:00",37531,13.47,7.963,57.36,8.46,61.45,4.508,168.9,13.21
"2023-09-03 15:00:00",37532,13.51,7.838,58.71,8.35,62.9,4.8,170.1,15.51
"2023-09-03 15:30:00",37533,13.57,7.799,60.67,8.37,64.28,4.992,157.7,12.27
"2023-09-03 16:00:00",37534,13.63,7.933,60.13,8.49,64.28,5.558,156.9,9.31
"2023-09-03 16:30:00",37535,13.69,8.13,58.68,8.66,61.85,5.817,154.9,9.55
"2023-09-03 17:00:00",37536,13.7,8.15,59.59,8.6,63.61,5.118,159.1,13.46
"2023-09-03 17:30:00",37537,13.69,8.17,58.2,8.62,62.29,4.933,166.8,13.33
"2023-09-03 18:00:00",37538,13.69,8.14,58.57,8.63,62.09,4.834,168.6,11.61
"2023-09-03 18:30:00",37539,13.66,7.804,60.94,8.25,64.45,4.224,172.5,12.71
"2023-09-03 19:00:00",37540,13.62,7.377,61.28,7.761,65.64,4.373,173.7,14.18
"2023-09-03 19:30:00",37541,13.57,7.212,61.05,7.555,65.68,4.29,171.6,13.14
"2023-09-03 20:00:00",37542,13.52,7.061,64.73,7.39,69.13,3.854,174.9,9.55
"2023-09-03 20:30:00",37543,13.46,6.595,64.74,6.933,69.37,3.188,181.5,9.67
"2023-09-03 21:00:00",37544,13.42,6.307,65.28,6.652,70.19,3.376,186.6,8.69
"2023-09-03 21:30:00",37545,13.38,5.98,69.14,6.295,73.84,3.382,188.6,10.97
"2023-09-03 22:00:00",37546,13.34,5.811,68.57,6.143,73.36,3.39,193.8,11
"2023-09-03 22:30:00",37547,13.31,5.881,67.72,6.234,72.35,2.971,193.5,12.58
"2023-09-03 23:00:00",37548,13.28,6.063,67.92,6.369,72.96,3.272,192.8,13.09
"2023-09-03 23:30:00",37549,13.25,5.682,70.42,6.035,74.85,3.567,192,8.41
"2023-09-04 00:00:00",37550,13.22,5.564,69.82,5.938,74.48,3.685,189.1,9.95
"2023-09-04 00:30:00",37551,13.19,5.674,68.46,6.041,73.06,3.568,192.1,9.67
"2023-09-04 01:00:00",37552,13.17,5.524,69.88,5.871,74.78,2.738,197.1,13.79
"2023-09-04 01:30:00",37553,13.14,5.538,69.61,5.861,74.01,3.263,184.9,10.56
"2023-09-04 02:00:00",37554,13.11,5.396,71.27,5.731,76.27,3.217,186.2,11.17
"2023-09-04 02:30:00",37555,13.09,5.235,74.14,5.531,78.87,2.674,183.3,9.24
"2023-09-04 03:00:00",37556,13.06,4.877,75.63,5.157,81.6,1.888,202.2,14.43
"2023-09-04 03:30:00",37557,13.04,5.122,74.35,5.203,81,1.246,287.7,33.8
"2023-09-04 04:00:00",37558,13.01,4.907,84.4,5.139,90.3,1.118,234.9,25.42
"2023-09-04 04:30:00",37559,12.99,4.261,88.2,4.481,95,1.37,227.3,9.19
"2023-09-04 05:00:00",37560,12.97,3.965,92.6,4.204,98.1,1.473,213.8,6.71
"2023-09-04 05:30:00",37561,12.94,4.15,95.6,4.51,99.3,2.05,279.3,16.49
"2023-09-04 06:00:00",37562,12.91,4.084,92.9,4.431,98.1,2.058,254,22.29
"2023-09-04 06:30:00",37563,12.89,2.248,100,2.8,100,5.398,300.6,11.18
"2023-09-04 07:00:00",37564,12.86,1.059,100,1.574,100,5.807,288.7,9.7
"2023-09-04 07:30:00",37565,12.84,-0.254,100,0.267,100,4.346,287.7,8.9
"2023-09-04 08:00:00",37566,12.83,-0.751,100,-0.204,100,0,0,0
"2023-09-04 08:30:00",37567,12.85,-0.914,100,-0.388,100,0,0,0
"2023-09-04 09:00:00",37568,12.9,-0.831,99.2,-0.286,100,0,0,0
"2023-09-04 09:30:00",37569,12.97,-0.737,96.9,-0.209,100,0,0,0
"2023-09-04 10:00:00",37570,13.07,-0.521,96.1,0.01,100,0.681,298.5,14
"2023-09-04 10:30:00",37571,13.29,-0.112,94.9,0.34,100,1.504,295,17.79
"2023-09-04 11:00:00",37572,13.5,-0.028,99.3,0.427,100,2.599,291.6,16.95
"2023-09-04 11:30:00",37573,13.73,-0.319,99,0.363,100,3.35,306.1,11.84
"2023-09-04 12:00:00",37574,14.37,0.101,88.8,0.681,100,2.999,310.7,23.17
"2023-09-04 12:30:00",37575,14.58,0.375,88.6,0.837,100,2.327,323.9,18.39
"2023-09-04 13:00:00",37576,14.55,0.555,92.4,1.061,99.4,2.114,330.8,17.84
"2023-09-04 13:30:00",37577,14.53,0.715,87.6,1.256,97.1,1.877,334.5,20.6
"2023-09-04 14:00:00",37578,14.49,1.401,82.6,2.018,92.4,1.587,339.3,17.12
"2023-09-04 14:30:00",37579,14.38,1.969,81.2,2.596,91.5,2.023,342.2,25.97
"2023-09-04 15:00:00",37580,14.34,2.098,79.42,2.679,89.7,1.585,354,23.99
"2023-09-04 15:30:00",37581,14.33,2.872,78.57,3.506,85.7,1.971,351.1,28.06
"2023-09-04 16:00:00",37582,14.3,2.926,76.51,3.566,84.5,2.08,343.5,16.32
"2023-09-04 16:30:00",37583,14.3,3.412,74.45,3.884,84.2,1.754,337.7,33.22
"2023-09-04 17:00:00",37584,14.32,3.863,74.01,4.538,80.2,1.767,26.16,30.18
"2023-09-04 17:30:00",37585,14.32,4.145,74.55,4.638,79.92,1.405,10.93,47.28
"2023-09-04 18:00:00",37586,14.16,4.038,77.59,4.524,83.3,1.896,69.68,23.06
"2023-09-04 18:30:00",37587,13.84,4.002,77.79,4.506,83.9,2.656,95.2,17.77
"2023-09-04 19:00:00",37588,13.72,4.21,78.4,4.528,84.8,1.545,137.7,20.22
"2023-09-04 19:30:00",37589,13.63,3.681,80.1,3.564,88.5,1.395,184.4,16.81
"2023-09-04 20:00:00",37590,13.57,3.013,81.5,2.844,91.7,1.625,192.6,13.05
"2023-09-04 20:30:00",37591,13.51,2.224,85.7,2.107,93,1.976,190.9,9.31
"2023-09-04 21:00:00",37592,13.46,1.782,84.2,1.715,94.5,1.833,179.7,7.839
"2023-09-04 21:30:00",37593,13.42,1.849,88.1,1.903,95.4,2.199,184.4,6.578
"2023-09-04 22:00:00",37594,13.39,1.136,89.6,1.005,97.6,2.125,190,7.615
"2023-09-04 22:30:00",37595,13.35,0.866,90.6,0.705,97.8,2.007,188.7,10.73
"2023-09-04 23:00:00",37596,13.32,1.007,89.6,1.155,96.7,2.134,172.6,10.09
"2023-09-04 23:30:00",37597,13.29,1.898,82,1.792,91.3,2.047,194.6,7.115
"2023-09-05 00:00:00",37598,13.26,2.751,85.6,2.671,93.1,1.833,169.9,8.32
"2023-09-05 00:30:00",37599,13.23,3.19,76.42,3.255,84.4,1.639,176.9,10.81
"2023-09-05 01:00:00",37600,13.21,4.584,77.19,4.739,83.9,2.283,188.6,9.33
"2023-09-05 01:30:00",37601,13.18,5.152,74.62,5.415,80.3,2.858,185.6,10.34
"2023-09-05 02:00:00",37602,13.15,5.845,70.39,6.089,76.91,2.88,189.8,18.65
"2023-09-05 02:30:00",37603,13.13,5.44,71.1,5.587,76.41,1.463,192.6,23.89
"2023-09-05 03:00:00",37604,13.1,5.537,68.8,5.744,74.62,2.384,201.5,12.48
"2023-09-05 03:30:00",37605,13.08,5.489,65.83,5.702,70.46,3.043,184.1,15
"2023-09-05 04:00:00",37606,13.06,5.595,62.68,5.723,72.28,2.475,219.9,23.15
"2023-09-05 04:30:00",37607,13.03,5.76,60.15,5.675,66.88,2.076,233.8,18.17
"2023-09-05 05:00:00",37608,13.01,5.403,70.97,5.472,77.12,1.746,205.2,10.88
"2023-09-05 05:30:00",37609,12.98,4.812,70.36,5.026,75.76,2.313,220.3,9.56
"2023-09-05 06:00:00",37610,12.95,4.672,68.53,4.779,75.05,2.081,223.3,14.16
"2023-09-05 06:30:00",37611,12.93,5.009,64.2,5.306,68.94,3.722,182.8,13.74
"2023-09-05 07:00:00",37612,12.93,5.316,62.24,5.675,66.64,4.257,173.5,8.69
"2023-09-05 07:30:00",37613,12.95,5.31,64.75,5.677,68.36,5.064,177.2,11.66
"2023-09-05 08:00:00",37614,13.04,5.47,64.54,5.94,68.67,5.87,177.5,12.72
"2023-09-05 08:30:00",37615,13.12,5.597,64,6.074,68.16,5.619,169.8,10.63
"2023-09-05 09:00:00",37616,13.23,5.667,62.58,6.201,66.64,5.677,173.4,13.85
"2023-09-05 09:30:00",37617,13.33,5.738,64.64,6.239,68.29,5.59,179.5,13.98
"2023-09-05 10:00:00",37618,13.38,5.157,71.51,5.615,76.75,5.209,176,14.42
"2023-09-05 10:30:00",37619,13.55,5.724,63.56,6.263,67.52,6.179,166.7,9.19
"2023-09-05 11:00:00",37620,14.16,6.617,60.22,7.165,64.31,6.35,172.1,10.88
"2023-09-05 11:30:00",37621,14.53,6.874,60.34,7.448,64.6,6.45,172.3,10.44
"2023-09-05 12:00:00",37622,14.5,6.789,63.62,7.332,67.98,5.776,174,15.45
"2023-09-05 12:30:00",37623,14.34,5.899,71.91,6.37,78.36,5.415,182.7,12.42
"2023-09-05 13:00:00",37624,14.26,5.767,75.9,6.227,81,4.833,179.2,10.52
"2023-09-05 13:30:00",37625,14.49,5.929,71.51,6.382,78.37,5.031,171.5,12.64
"2023-09-05 14:00:00",37626,14.56,6.421,67.35,6.827,73.84,4.899,177.7,11.67
"2023-09-05 14:30:00",37627,14.53,6.754,63.53,7.238,67.99,5.578,171,12.3
"2023-09-05 15:00:00",37628,14.54,7.09,62.58,7.554,67.75,5.586,167.4,10.12
"2023-09-05 15:30:00",37629,14.53,7.478,59.73,7.98,64.9,5.995,173,14.32
"2023-09-05 16:00:00",37630,14.47,7.096,64.43,7.61,67.67,5.832,167.5,12.93
"2023-09-05 16:30:00",37631,13.91,6.764,62.9,7.247,66.96,6.437,167.5,12.63
"2023-09-05 17:00:00",37632,13.7,6.692,60.41,7.149,64.4,5.927,171.9,10.91
"2023-09-05 17:30:00",37633,13.67,7.058,58.18,7.475,63.28,5.369,170.2,14
"2023-09-05 18:00:00",37634,13.63,6.57,62.44,6.979,66.87,5.543,176.5,10.11
"2023-09-05 18:30:00",37635,13.57,6.095,64.57,6.455,69.58,3.128,173.1,18.59
"2023-09-05 19:00:00",37636,13.52,6.06,63.46,6.4,67.21,3.465,172.1,12.28
"2023-09-05 19:30:00",37637,13.47,5.964,64.75,6.3,69.38,4.115,159.5,10.62
"2023-09-05 20:00:00",37638,13.42,5.597,69.75,5.928,74.85,3.601,168.9,12.5
"2023-09-05 20:30:00",37639,13.38,5.435,65.79,5.724,70.93,3.33,166.6,13.26
"2023-09-05 21:00:00",37640,13.34,5.434,66.3,5.756,71.37,4.411,165.1,10.62
"2023-09-05 21:30:00",37641,13.31,5.112,69.75,5.431,74.41,4.264,174.6,14.95
"2023-09-05 22:00:00",37642,13.28,4.989,69.75,5.27,74.65,5.166,171.7,9.65
"2023-09-05 22:30:00",37643,13.25,4.858,73.23,5.169,78.27,4.443,178.6,14.99
"2023-09-05 23:00:00",37644,13.23,4.523,73.06,4.849,77.86,4.685,184.6,12.11
"2023-09-05 23:30:00",37645,13.2,4.606,71.51,4.951,76.47,4.766,178.8,10.1
"2023-09-06 00:00:00",37646,13.17,4.935,72.62,5.219,76.74,5.365,176,12.1
"2023-09-06 00:30:00",37647,13.15,5.196,64.41,5.514,70.36,4.25,184.6,11.47
"2023-09-06 01:00:00",37648,13.12,5.224,67.69,5.448,72.96,3.589,186.9,12.39
"2023-09-06 01:30:00",37649,13.1,4.314,72.72,4.56,77.59,3.013,185.5,11.42
"2023-09-06 02:00:00",37650,13.07,4.453,73.4,4.777,78.54,3.631,176.3,11.63
"2023-09-06 02:30:00",37651,13.05,4.336,74.21,4.661,78.91,3.213,178.9,11.24
"2023-09-06 03:00:00",37652,13.03,4.485,73.77,4.787,78.64,3.427,175.8,9.11
"2023-09-06 03:30:00",37653,13,4.596,73.23,4.974,77.93,3.932,182.8,9.38
"2023-09-06 04:00:00",37654,12.98,4.669,76.2,5.014,82.2,3.902,180,10.15
"2023-09-06 04:30:00",37655,12.96,4.397,78.54,4.521,86.4,1.932,299.7,69.98
"2023-09-06 05:00:00",37656,12.93,4.884,69,4.666,79.28,0.963,254.6,39.4
"2023-09-06 05:30:00",37657,12.91,4.863,72.59,4.418,81.1,1.471,193.2,26.77
"2023-09-06 06:00:00",37658,12.88,3.876,77.12,3.924,83.8,1.718,191.6,17.12
"2023-09-06 06:30:00",37659,12.85,4.479,73.8,4.712,79.48,2.24,176.7,10.52
"2023-09-06 07:00:00",37660,12.84,4.464,77.05,4.68,82.4,1.58,205.9,10.33
"2023-09-06 07:30:00",37661,12.86,4.631,76.64,4.969,82.5,2.167,184.6,10.87
"2023-09-06 08:00:00",37662,12.92,5.406,73.13,5.854,78,2.398,202,10.31
"2023-09-06 08:30:00",37663,13.06,5.86,68.97,6.426,73.87,1.89,226.7,26.57
"2023-09-06 09:00:00",37664,13.29,5.789,75.02,6.22,79.35,1.915,208.1,48.56
"2023-09-06 09:30:00",37665,14.52,5.871,73.19,6.781,75.52,4.019,303.4,7.291
"2023-09-06 10:00:00",37666,14.43,5.844,73.17,6.682,77.46,3.37,299.3,13.77
"2023-09-06 10:30:00",37667,14.41,5.447,81.8,6.085,85,3.732,298,9.2
"2023-09-06 11:00:00",37668,14.45,4.935,85.3,5.544,89.9,3.773,298.2,10.36
"2023-09-06 11:30:00",37669,14.48,5.392,81.5,6.157,84.6,3.477,311.2,9.8
"2023-09-06 12:00:00",37670,14.45,5.228,80.4,5.93,84.7,3.11,320,15.47
"2023-09-06 12:30:00",37671,14.43,5.629,77.78,6.373,82,2.555,329.6,18.69
"2023-09-06 13:00:00",37672,14.41,5.424,78.59,6.277,82,2.747,307.8,13.9
"2023-09-06 13:30:00",37673,14.16,5.568,75.82,6.219,80.2,2.133,321.1,13.1
"2023-09-06 14:00:00",37674,14.42,5.962,76.9,6.666,80.8,2.594,317.9,13.17
"2023-09-06 14:30:00",37675,14.3,5.636,82.2,6.229,87.8,2.964,313.4,9.94
"2023-09-06 15:00:00",37676,14.24,5.598,79.11,6.205,84.3,3.001,313.7,12.58
"2023-09-06 15:30:00",37677,14.45,5.585,79.04,6.195,83.6,3.104,306.9,9.35
"2023-09-06 16:00:00",37678,13.87,5.358,77.79,5.968,82.5,3.367,302.2,10.57
"2023-09-06 16:30:00",37679,13.73,4.815,84.7,5.468,89.3,2.682,265.7,32.96
"2023-09-06 17:00:00",37680,13.69,4.801,83.7,5.353,88.4,3.032,302,11.29
"2023-09-06 17:30:00",37681,13.65,4.763,83.2,5.253,87.4,3.213,304.7,7.477
"2023-09-06 18:00:00",37682,13.62,4.281,85.1,4.773,89.6,3.19,305.1,9.94
"2023-09-06 18:30:00",37683,13.58,3.993,86,4.454,90.9,3.093,309,10.87
"2023-09-06 19:00:00",37684,13.54,3.714,87.8,4.186,93,2.84,309.2,10.39
"2023-09-06 19:30:00",37685,13.49,3.122,98.5,3.611,99.4,3.271,308.2,10.21
"2023-09-06 20:00:00",37686,13.44,2.495,99.3,2.968,100,2.732,305.1,11.2
"2023-09-06 20:30:00",37687,13.39,2.309,99.8,2.706,100,1.971,302.9,10.57
"2023-09-06 21:00:00",37688,13.36,2.176,100,2.598,100,1.591,303.5,10.07
"2023-09-06 21:30:00",37689,13.33,2.184,100,2.588,100,1.26,301.8,11.34
"2023-09-06 22:00:00",37690,13.3,2.164,100,2.542,100,0.571,286.2,22.13
"2023-09-06 22:30:00",37691,13.27,2.203,100,2.6,100,0.81,234.6,19.6
"2023-09-06 23:00:00",37692,13.24,2.286,100,2.692,100,1.264,285.7,11.93
