"TOA5","MAT06_BLK1_CR1000_8","CR1000","40166","CR1000.Std.28","CPU:GH_Soilmo_temp_ver-1-2023-06-14.CR1","37555","MetData"
"TIMESTAMP","RECORD","Air_3M_Avg","RH","GH_Air_Avg","GH_RH","BattV_Min"
"TS","RN","Deg C","%","Deg C","%","Volts"
"","","Avg","Smp","Avg","Smp","Min"
"2025-01-01 00:00:00",13539,-20.62,56.32,-21.06,57.63,12.36
"2025-01-01 01:00:00",13540,-21.02,52.27,-21.56,53.44,12.4
"2025-01-01 02:00:00",13541,-22.03,56.41,-22.45,56.54,12.35
"2025-01-01 03:00:00",13542,-20.59,52.89,-21.15,53.24,12.4
"2025-01-01 04:00:00",13543,-21.44,54.13,-22.01,57.54,12.4
"2025-01-01 05:00:00",13544,-22.61,52.76,-23.05,54.2,12.39
"2025-01-01 06:00:00",13545,-22.69,53.67,-23.26,55.15,12.39
"2025-01-01 07:00:00",13546,-22.13,54.97,-22.68,56.24,12.34
"2025-01-01 08:00:00",13547,-23.27,58.91,-23.67,59.25,12.38
"2025-01-01 09:00:00",13548,-23.15,56.84,-24,58.15,12.33
"2025-01-01 10:00:00",13549,-22.07,59.01,-22.74,60.35,12.34
"2025-01-01 11:00:00",13550,-22.37,52.36,-22.86,53.6,12.34
"2025-01-01 12:00:00",13551,-23,56.7,-23.61,56.81,12.39
"2025-01-01 13:00:00",13552,-23.3,58.39,-23.98,59.39,12.4
"2025-01-01 14:00:00",13553,-23.79,58.56,-25.06,61.22,12.4
"2025-01-01 15:00:00",13554,-22.64,50.26,-23.67,51.95,12.38
"2025-01-01 16:00:00",13555,-21.75,52.79,-22.76,55.65,12.33
"2025-01-01 17:00:00",13556,-22.02,50.83,-22.99,52.76,12.38
"2025-01-01 18:00:00",13557,-21.98,53.48,-23.11,56.48,12.33
"2025-01-01 19:00:00",13558,-21.9,49.21,-23.04,51.94,12.38
"2025-01-01 20:00:00",13559,-22.73,54.69,-23.75,56.89,12.37
"2025-01-01 21:00:00",13560,-20.97,49.14,-21.86,51.65,12.32
"2025-01-01 22:00:00",13561,-22.01,52,-23.31,55.58,12.32
"2025-01-01 23:00:00",13562,-21.5,50,-22.63,52.31,12.31
"2025-01-02 00:00:00",13563,-20.95,51.45,-22.14,54.55,12.37
"2025-01-02 01:00:00",13564,-21.38,57.44,-22.89,59.58,12.33
"2025-01-02 02:00:00",13565,-21.58,46.66,-22.65,49.17,12.36
"2025-01-02 03:00:00",13566,-20.3,48,-21.61,51.38,12.36
"2025-01-02 04:00:00",13567,-21.14,52.72,-22.4,55.92,12.31
"2025-01-02 05:00:00",13568,-21.03,46.87,-22.54,50.55,12.32
"2025-01-02 06:00:00",13569,-21.84,48.73,-23.14,51.17,12.31
"2025-01-02 07:00:00",13570,-21.86,41.7,-23.13,42.7,12.36
"2025-01-02 08:00:00",13571,-21.42,47.86,-22.49,50.07,12.31
"2025-01-02 09:00:00",13572,-21.27,47.8,-22.34,49.17,12.37
"2025-01-02 10:00:00",13573,-20.36,42.56,-21.55,45.66,12.37
"2025-01-02 11:00:00",13574,-19.97,41.17,-21.08,43.13,12.32
"2025-01-02 12:00:00",13575,-20.66,40.76,-21.71,43.44,12.37
"2025-01-02 13:00:00",13576,-19.74,45.27,-20.75,47.09,12.37
"2025-01-02 14:00:00",13577,-21.09,45.37,-22.03,48.95,12.32
"2025-01-02 15:00:00",13578,-20.6,41.25,-21.73,43.38,12.37
"2025-01-02 16:00:00",13579,-19.95,39.31,-21.05,42,12.36
"2025-01-02 17:00:00",13580,-19.63,36.97,-21.05,40.89,12.36
"2025-01-02 18:00:00",13581,-20.48,41.83,-21.91,44.65,12.36
"2025-01-02 19:00:00",13582,-20.88,41.11,-22.09,43.8,12.36
"2025-01-02 20:00:00",13583,-22.03,47.31,-23.19,48.62,12.36
"2025-01-02 21:00:00",13584,-22.12,44.21,-23.16,46.62,12.36
"2025-01-02 22:00:00",13585,-21.52,43.08,-22.58,45.63,12.36
"2025-01-02 23:00:00",13586,-20.54,43.04,-21.47,44.69,12.36
"2025-01-03 00:00:00",13587,-21.47,41.94,-22.63,44.9,12.31
"2025-01-03 01:00:00",13588,-21.18,43.18,-22.66,44.76,12.36
"2025-01-03 02:00:00",13589,-22.18,42.08,-23.46,45.32,12.31
"2025-01-03 03:00:00",13590,-23.39,46.64,-24.58,49.47,12.36
"2025-01-03 04:00:00",13591,-22.82,46.5,-24.02,49.05,12.36
"2025-01-03 05:00:00",13592,-23.5,46.3,-24.69,49.19,12.31
"2025-01-03 06:00:00",13593,-23.4,47.88,-24.35,49.02,12.36
"2025-01-03 07:00:00",13594,-23.56,47.47,-24.65,50.29,12.31
"2025-01-03 08:00:00",13595,-23.78,46.57,-24.95,49.4,12.31
"2025-01-03 09:00:00",13596,-23.88,49.43,-24.97,50.91,12.36
"2025-01-03 10:00:00",13597,-23.78,50.43,-24.94,53.02,12.35
"2025-01-03 11:00:00",13598,-23.84,46.71,-24.99,49.84,12.35
"2025-01-03 12:00:00",13599,-23.34,46.02,-24.42,47.88,12.35
"2025-01-03 13:00:00",13600,-23.92,49.12,-24.77,50.02,12.36
"2025-01-03 14:00:00",13601,-23.4,46.98,-24.03,47.81,12.32
"2025-01-03 15:00:00",13602,-23.46,46.4,-24.43,48.71,12.36
"2025-01-03 16:00:00",13603,-23.5,43.78,-24.51,45.4,12.3
"2025-01-03 17:00:00",13604,-23.05,52.15,-23.86,52.15,12.35
"2025-01-03 18:00:00",13605,-22.86,50.95,-23.57,52.5,12.35
"2025-01-03 19:00:00",13606,-23.1,54.46,-23.65,54.5,12.35
"2025-01-03 20:00:00",13607,-24.7,56.12,-25.34,58.05,12.35
"2025-01-03 21:00:00",13608,-24.51,59.19,-25.55,61.26,12.31
"2025-01-03 22:00:00",13609,-26.3,55.65,-27.24,57.34,12.35
"2025-01-03 23:00:00",13610,-25.88,53.54,-26.59,55.47,12.35
"2025-01-04 00:00:00",13611,-25.08,53.92,-25.98,55.68,12.3
"2025-01-04 01:00:00",13612,-24.78,53.85,-25.76,56.78,12.3
"2025-01-04 02:00:00",13613,-24.61,54.67,-25.45,56.36,12.35
"2025-01-04 03:00:00",13614,-24.91,56.09,-25.69,58.44,12.3
"2025-01-04 04:00:00",13615,-24.26,55.2,-25.21,57.44,12.35
"2025-01-04 05:00:00",13616,-24.36,58.36,-25.27,60.09,12.35
"2025-01-04 06:00:00",13617,-24.74,56.78,-25.89,58.78,12.34
"2025-01-04 07:00:00",13618,-25.48,57.37,-26.34,59.4,12.34
"2025-01-04 08:00:00",13619,-25.14,61.26,-25.78,63.5,12.29
"2025-01-04 09:00:00",13620,-24.19,57.54,-24.62,58.4,12.3
"2025-01-04 10:00:00",13621,-24.66,61.4,-25.26,62.64,12.29
"2025-01-04 11:00:00",13622,-24.62,59.71,-25.33,61.81,12.29
"2025-01-04 12:00:00",13623,-25.67,62.47,-26.73,64.3,12.35
"2025-01-04 13:00:00",13624,-25.28,60.92,-26.2,62.13,12.35
"2025-01-04 14:00:00",13625,-25.39,63.67,-26.09,64.47,12.31
"2025-01-04 15:00:00",13626,-25.22,61.24,-26.34,63.55,12.35
"2025-01-04 16:00:00",13627,-24.55,63.05,-24.98,64.43,12.29
"2025-01-04 17:00:00",13628,-24.21,63.81,-24.73,64.71,12.34
"2025-01-04 18:00:00",13629,-24.57,58.78,-25.07,60.06,12.29
"2025-01-04 19:00:00",13630,-25.02,62.96,-25.58,64.68,12.34
"2025-01-04 20:00:00",13631,-25.17,62.71,-25.72,62.3,12.29
"2025-01-04 21:00:00",13632,-24.8,64.09,-25.16,64.64,12.34
"2025-01-04 22:00:00",13633,-24.78,66.29,-25.39,68.05,12.29
"2025-01-04 23:00:00",13634,-25.64,66.55,-26.21,68.86,12.34
"2025-01-05 00:00:00",13635,-25.03,65.68,-25.56,68.03,12.34
"2025-01-05 01:00:00",13636,-24.49,68.57,-25.05,69.36,12.28
"2025-01-05 02:00:00",13637,-24.62,69.19,-25.22,69.15,12.28
"2025-01-05 03:00:00",13638,-27.48,76.72,-27.94,76.79,12.33
"2025-01-05 04:00:00",13639,-28.7,74.98,-29.34,77.16,12.28
"2025-01-05 05:00:00",13640,-28.11,75.34,-28.83,75.24,12.27
"2025-01-05 06:00:00",13641,-29.11,77.62,-29.42,77.51,12.32
"2025-01-05 07:00:00",13642,-29.88,76.91,-30.35,77.29,12.33
"2025-01-05 08:00:00",13643,-30.74,75.81,-30.98,75.88,12.29
"2025-01-05 09:00:00",13644,-31.51,76.73,-31.8,77.55,12.28
"2025-01-05 10:00:00",13645,-31.67,76.45,-32,75.97,12.33
"2025-01-05 11:00:00",13646,-31.68,74,-31.97,73.07,12.33
"2025-01-05 12:00:00",13647,-33.19,74.65,-33.21,75.24,12.28
"2025-01-05 13:00:00",13648,-33.74,72.93,-33.72,73.17,12.29
"2025-01-05 14:00:00",13649,-33.39,72.71,-33.36,72.78,12.34
"2025-01-05 15:00:00",13650,-33.2,72.6,-33.1,72.56,12.28
"2025-01-05 16:00:00",13651,-33.26,72.35,-33.2,72.63,12.33
"2025-01-05 17:00:00",13652,-33.27,72.47,-33.22,72.78,12.29
"2025-01-05 18:00:00",13653,-33.29,72.71,-33.21,72.96,12.33
"2025-01-05 19:00:00",13654,-32.89,72.46,-32.83,72.64,12.29
"2025-01-05 20:00:00",13655,-32.86,72.43,-32.8,72.57,12.33
"2025-01-05 21:00:00",13656,-32.71,72.7,-32.7,72.98,12.28
"2025-01-05 22:00:00",13657,-32.07,73.08,-32.02,73.39,12.33
"2025-01-05 23:00:00",13658,-32.28,73.04,-32.21,73.42,12.27
"2025-01-06 00:00:00",13659,-32.08,73.01,-32.01,73.66,12.27
"2025-01-06 01:00:00",13660,-31.86,73.11,-31.87,73.53,12.28
"2025-01-06 02:00:00",13661,-31.73,73.11,-31.75,73.53,12.33
"2025-01-06 03:00:00",13662,-32.04,73.18,-32.01,73.53,12.28
"2025-01-06 04:00:00",13663,-32.02,73.01,-32,73.39,12.29
"2025-01-06 05:00:00",13664,-31.83,73.25,-31.82,73.63,12.28
"2025-01-06 06:00:00",13665,-31.77,73.14,-31.79,73.32,12.28
"2025-01-06 07:00:00",13666,-31.96,73.11,-31.95,73.25,12.33
"2025-01-06 08:00:00",13667,-32.23,73.01,-32.21,73.25,12.33
"2025-01-06 09:00:00",13668,-31.9,73.25,-31.91,73.39,12.27
"2025-01-06 10:00:00",13669,-31.56,73.51,-31.51,73.72,12.28
"2025-01-06 11:00:00",13670,-31.4,73.44,-31.33,73.44,12.33
"2025-01-06 12:00:00",13671,-31.22,73.3,-31.18,73.55,12.28
"2025-01-06 13:00:00",13672,-31.03,73.53,-31.02,73.71,12.28
"2025-01-06 14:00:00",13673,-31.1,73.44,-31.1,73.68,12.28
"2025-01-06 15:00:00",13674,-31.18,73.54,-31.11,73.58,12.27
"2025-01-06 16:00:00",13675,-31.1,73.82,-31.02,73.92,12.28
"2025-01-06 17:00:00",13676,-31.12,73.99,-31.02,74.06,12.33
"2025-01-06 18:00:00",13677,-30.95,73.54,-30.89,73.88,12.28
"2025-01-06 19:00:00",13678,-31.06,73.81,-30.98,73.92,12.32
"2025-01-06 20:00:00",13679,-31.4,73.37,-31.33,73.51,12.33
"2025-01-06 21:00:00",13680,-30.96,73.79,-30.9,73.62,12.28
"2025-01-06 22:00:00",13681,-30.79,73.47,-30.7,73.43,12.28
"2025-01-06 23:00:00",13682,-31.47,73.03,-31.4,73.31,12.33
"2025-01-07 00:00:00",13683,-32.18,72.73,-32.11,72.87,12.33
"2025-01-07 01:00:00",13684,-33.04,72.42,-32.94,72.46,12.33
"2025-01-07 02:00:00",13685,-33.44,72,-33.39,72.24,12.33
"2025-01-07 03:00:00",13686,-33.7,71.89,-33.69,71.83,12.28
"2025-01-07 04:00:00",13687,-34.1,71.76,-34.06,72.03,12.28
"2025-01-07 05:00:00",13688,-33.96,71.89,-33.94,71.96,12.34
"2025-01-07 06:00:00",13689,-34.13,71.69,-34.1,71.96,12.28
"2025-01-07 07:00:00",13690,-34.22,71.69,-34.23,71.9,12.29
"2025-01-07 08:00:00",13691,-33.93,71.62,-33.94,72.03,12.29
"2025-01-07 09:00:00",13692,-33.56,72.31,-33.53,72.34,12.28
"2025-01-07 10:00:00",13693,-32.7,72.57,-32.68,72.68,12.29
"2025-01-07 11:00:00",13694,-32.37,72.59,-32.32,72.87,12.34
"2025-01-07 12:00:00",13695,-32.37,72.7,-32.39,72.77,12.29
"2025-01-07 13:00:00",13696,-32.39,72.56,-32.4,72.9,12.29
"2025-01-07 14:00:00",13697,-32.1,72.87,-32.11,73.01,12.34
"2025-01-07 15:00:00",13698,-31.54,73.49,-31.54,73.56,12.29
"2025-01-07 16:00:00",13699,-30.81,73.44,-30.83,73.72,12.34
"2025-01-07 17:00:00",13700,-30.49,73.68,-30.48,73.74,12.3
"2025-01-07 18:00:00",13701,-30.18,73.78,-30.21,73.95,12.29
"2025-01-07 19:00:00",13702,-29.9,74.05,-29.91,73.91,12.34
"2025-01-07 20:00:00",13703,-29.66,74.19,-29.66,74.19,12.3
"2025-01-07 21:00:00",13704,-29.48,74.05,-29.47,74.32,12.29
"2025-01-07 22:00:00",13705,-29.23,74.31,-29.26,74.56,12.35
"2025-01-07 23:00:00",13706,-29.42,74.46,-29.53,74.74,12.3
"2025-01-08 00:00:00",13707,-28.83,74.31,-28.86,74.76,12.3
"2025-01-08 01:00:00",13708,-28.64,74.44,-28.62,74.99,12.35
"2025-01-08 02:00:00",13709,-28.22,74.06,-28.26,74.82,12.29
"2025-01-08 03:00:00",13710,-27.85,74.53,-27.92,75.36,12.29
"2025-01-08 04:00:00",13711,-27.33,75.25,-27.41,75.94,12.3
"2025-01-08 05:00:00",13712,-27.02,75.38,-27.05,75.79,12.35
"2025-01-08 06:00:00",13713,-27.29,75.52,-27.41,75.93,12.3
"2025-01-08 07:00:00",13714,-27.19,75.59,-27.29,75.93,12.35
"2025-01-08 08:00:00",13715,-27.07,75.76,-27.17,76.17,12.3
"2025-01-08 09:00:00",13716,-27.02,75.93,-27.12,76.34,12.3
"2025-01-08 10:00:00",13717,-26.7,76.07,-26.71,76.34,12.35
"2025-01-08 11:00:00",13718,-26.12,76.07,-26.11,76.62,12.35
"2025-01-08 12:00:00",13719,-25.93,76.24,-25.87,76.86,12.3
"2025-01-08 13:00:00",13720,-26.08,76.34,-26.15,76.86,12.33
"2025-01-08 14:00:00",13721,-26.18,76.31,-26.35,76.69,12.35
"2025-01-08 15:00:00",13722,-26.15,76.21,-26.25,76.79,12.37
"2025-01-08 16:00:00",13723,-25.98,76.86,-26.03,76.9,12.32
"2025-01-08 17:00:00",13724,-25.79,76.76,-25.78,77.1,12.31
"2025-01-08 18:00:00",13725,-25.45,76.74,-25.45,77.39,12.3
"2025-01-08 19:00:00",13726,-25.08,76.87,-25.07,77.35,12.31
"2025-01-08 20:00:00",13727,-24.89,76.83,-24.89,76.94,12.36
"2025-01-08 21:00:00",13728,-25.8,76.2,-26.21,76.55,12.3
"2025-01-08 22:00:00",13729,-26.18,74.91,-26.63,74.49,12.36
"2025-01-08 23:00:00",13730,-26.78,77.25,-27.22,77.01,12.31
"2025-01-09 00:00:00",13731,-25.13,78.31,-25.27,78.45,12.36
"2025-01-09 01:00:00",13732,-25.16,78.08,-25.26,77.87,12.31
"2025-01-09 02:00:00",13733,-24.97,77.56,-25.17,77.43,12.3
"2025-01-09 03:00:00",13734,-24.15,77.09,-24.53,77.54,12.31
"2025-01-09 04:00:00",13735,-22.68,80.3,-23.08,80.4,12.36
"2025-01-09 05:00:00",13736,-19.65,80.6,-20.08,80.8,12.36
"2025-01-09 06:00:00",13737,-17.9,85.3,-18.47,84.8,12.3
"2025-01-09 07:00:00",13738,-15.27,89.8,-16,90,12.3
"2025-01-09 08:00:00",13739,-13.67,87.2,-14.24,86.7,12.3
"2025-01-09 09:00:00",13740,-13.7,88.5,-14.34,88.5,12.35
"2025-01-09 10:00:00",13741,-11.95,89.8,-12.47,90.1,12.3
"2025-01-09 11:00:00",13742,-12.22,89,-12.92,88.5,12.35
"2025-01-09 12:00:00",13743,-14.22,88.1,-14.89,87.9,12.3
"2025-01-09 13:00:00",13744,-14.52,87.9,-15.16,87.3,12.3
"2025-01-09 14:00:00",13745,-13.55,89,-14.18,87.8,12.31
"2025-01-09 15:00:00",13746,-12.82,87.2,-13.45,86,12.35
"2025-01-09 16:00:00",13747,-13.48,86.2,-13.95,85.7,12.3
"2025-01-09 17:00:00",13748,-14.36,84.5,-15.12,85.1,12.3
"2025-01-09 18:00:00",13749,-15.85,86.3,-16.56,84.9,12.3
"2025-01-09 19:00:00",13750,-15.02,84.1,-15.72,85.3,12.35
"2025-01-09 20:00:00",13751,-15.08,86.2,-15.54,85.9,12.3
"2025-01-09 21:00:00",13752,-16.28,85.8,-16.68,85.5,12.3
"2025-01-09 22:00:00",13753,-17.6,81.4,-17.84,81.2,12.35
"2025-01-09 23:00:00",13754,-19.35,82.5,-19.92,81.9,12.35
"2025-01-10 00:00:00",13755,-19.73,81.5,-20.15,80.6,12.3
"2025-01-10 01:00:00",13756,-19.76,80.5,-20.28,80.2,12.36
"2025-01-10 02:00:00",13757,-19.03,83.5,-19.28,82.4,12.31
"2025-01-10 03:00:00",13758,-17.5,82.8,-17.94,83.1,12.31
"2025-01-10 04:00:00",13759,-19.93,82.1,-19.98,81.9,12.3
"2025-01-10 05:00:00",13760,-20.02,81.3,-20.03,81.6,12.3
"2025-01-10 06:00:00",13761,-18.84,82.1,-18.87,82.2,12.3
"2025-01-10 07:00:00",13762,-17.77,85.2,-17.92,84.8,12.36
"2025-01-10 08:00:00",13763,-16.29,79.79,-16.36,80.5,12.3
"2025-01-10 09:00:00",13764,-19.48,81.4,-19.6,81.3,12.3
"2025-01-10 10:00:00",13765,-17.28,86,-17.72,85.5,12.36
"2025-01-10 11:00:00",13766,-17.22,84.5,-17.46,84.1,12.3
"2025-01-10 12:00:00",13767,-15.38,86.7,-16.21,86.7,12.3
"2025-01-10 13:00:00",13768,-12.92,87.8,-14,86.5,12.36
"2025-01-10 14:00:00",13769,-11.22,84.4,-12.31,88.7,12.32
"2025-01-10 15:00:00",13770,-9.53,72.84,-10.11,78.85,12.31
"2025-01-10 16:00:00",13771,-8.76,68.97,-9.33,73.03,12.35
"2025-01-10 17:00:00",13772,-9.32,68.84,-9.8,70.91,12.29
"2025-01-10 18:00:00",13773,-8.76,69.1,-9.18,70.2,12.29
"2025-01-10 19:00:00",13774,-7.968,72.36,-8.28,73.63,12.35
"2025-01-10 20:00:00",13775,-6.44,72.17,-6.736,73.2,12.34
"2025-01-10 21:00:00",13776,-5.973,67.99,-6.29,69.67,12.29
"2025-01-10 22:00:00",13777,-6.132,71.42,-6.43,72.45,12.33
"2025-01-10 23:00:00",13778,-6.415,67.75,-6.72,70.36,12.28
"2025-01-11 00:00:00",13779,-6.587,71.6,-6.959,73.73,12.28
"2025-01-11 01:00:00",13780,-6.168,68.54,-6.522,70.15,12.28
"2025-01-11 02:00:00",13781,-5.757,72.07,-6.103,73.41,12.28
"2025-01-11 03:00:00",13782,-6.025,73.58,-6.38,75.23,12.33
"2025-01-11 04:00:00",13783,-5.874,72.35,-6.253,73.93,12.27
"2025-01-11 05:00:00",13784,-5.972,72.21,-6.351,73.72,12.27
"2025-01-11 06:00:00",13785,-5.268,72.35,-5.661,73.1,12.27
"2025-01-11 07:00:00",13786,-5.166,76.47,-5.55,77.33,12.33
"2025-01-11 08:00:00",13787,-5.402,74.99,-5.827,76.4,12.33
"2025-01-11 09:00:00",13788,-4.85,71.11,-5.324,72.38,12.33
"2025-01-11 10:00:00",13789,-4.493,69.32,-4.894,71.24,12.28
"2025-01-11 11:00:00",13790,-3.345,72.49,-3.654,72.6,12.28
"2025-01-11 12:00:00",13791,-3.055,67.04,-3.363,69.3,12.34
"2025-01-11 13:00:00",13792,-3.138,65.31,-3.486,67.96,12.34
"2025-01-11 14:00:00",13793,-2.765,67.68,-3.184,69.29,12.29
"2025-01-11 15:00:00",13794,-3.836,67.31,-4.274,69.3,12.29
"2025-01-11 16:00:00",13795,-3.738,67.11,-4.302,68.72,12.29
"2025-01-11 17:00:00",13796,-3.198,69.78,-3.457,70.92,12.35
"2025-01-11 18:00:00",13797,-2.674,72.44,-2.95,74.29,12.29
"2025-01-11 19:00:00",13798,-2.371,76.76,-2.603,77.51,12.29
"2025-01-11 20:00:00",13799,-2.985,76.38,-3.225,77.1,12.35
"2025-01-11 21:00:00",13800,-3.482,74.09,-3.721,75.57,12.3
"2025-01-11 22:00:00",13801,-3.639,70.68,-3.92,72.32,12.3
"2025-01-11 23:00:00",13802,-3.046,72.62,-3.351,74.03,12.3
"2025-01-12 00:00:00",13803,-3.168,71.02,-3.465,71.7,12.3
"2025-01-12 01:00:00",13804,-3.515,71.47,-3.889,73.18,12.3
"2025-01-12 02:00:00",13805,-3.415,71.67,-3.785,73.32,12.35
"2025-01-12 03:00:00",13806,-3.584,65.94,-3.946,67,12.3
"2025-01-12 04:00:00",13807,-3.933,69.72,-4.265,70.68,12.3
"2025-01-12 05:00:00",13808,-4.442,67.9,-4.836,69.27,12.35
"2025-01-12 06:00:00",13809,-4.737,65.78,-5.24,67.12,12.3
"2025-01-12 07:00:00",13810,-4.081,65.5,-4.568,66.88,12.3
"2025-01-12 08:00:00",13811,-2.625,57.57,-3.064,58.6,12.3
"2025-01-12 09:00:00",13812,-1.569,52.2,-1.997,53.37,12.3
"2025-01-12 10:00:00",13813,-1.84,64,-2.236,65.37,12.35
"2025-01-12 11:00:00",13814,-2.142,59.95,-2.509,60.84,12.3
"2025-01-12 12:00:00",13815,-1.793,58.37,-2.077,59.81,12.3
"2025-01-12 13:00:00",13816,-1.495,60.77,-1.804,62.28,12.3
"2025-01-12 14:00:00",13817,-1.204,63.16,-1.482,64.46,12.35
"2025-01-12 15:00:00",13818,-0.796,60.58,-1.159,62.12,12.35
"2025-01-12 16:00:00",13819,-0.504,62.71,-0.827,64.49,12.35
"2025-01-12 17:00:00",13820,-0.434,63.77,-0.74,65.28,12.35
"2025-01-12 18:00:00",13821,-1.055,67.61,-1.338,69.19,12.29
"2025-01-12 19:00:00",13822,-1.533,71.29,-1.821,72.9,12.3
"2025-01-12 20:00:00",13823,-1.108,76.11,-1.341,78.04,12.35
"2025-01-12 21:00:00",13824,-1.302,71.45,-1.541,72.62,12.29
"2025-01-12 22:00:00",13825,-1.793,70.13,-2.094,72.23,12.3
"2025-01-12 23:00:00",13826,-1.347,69.97,-1.769,70.65,12.3
"2025-01-13 00:00:00",13827,-0.941,62.9,-1.562,64.44,12.3
"2025-01-13 01:00:00",13828,-0.943,67.22,-1.303,68.79,12.31
"2025-01-13 02:00:00",13829,-1.88,72.92,-2.212,74.22,12.35
"2025-01-13 03:00:00",13830,-1.816,72.09,-2.121,73.95,12.3
"2025-01-13 04:00:00",13831,-1.927,70.82,-2.283,72.92,12.3
"2025-01-13 05:00:00",13832,-1.978,72.4,-2.317,74.01,12.3
"2025-01-13 06:00:00",13833,-2.251,72.44,-2.613,74.15,12.35
"2025-01-13 07:00:00",13834,-1.797,70.31,-2.175,72.64,12.3
"2025-01-13 08:00:00",13835,-1.596,73.67,-1.953,74.29,12.3
"2025-01-13 09:00:00",13836,-1.808,67.84,-2.096,68.94,12.3
"2025-01-13 10:00:00",13837,-0.409,63.98,-0.756,65.31,12.3
"2025-01-13 11:00:00",13838,-0.315,61.51,-0.64,62.81,12.35
"2025-01-13 12:00:00",13839,-0.599,68.33,-0.94,69.98,12.35
"2025-01-13 13:00:00",13840,-0.836,62.77,-1.189,64.18,12.3
"2025-01-13 14:00:00",13841,-0.4,65.76,-0.717,67.06,12.31
"2025-01-13 15:00:00",13842,-0.932,68.54,-1.225,70.9,12.29
"2025-01-13 16:00:00",13843,-0.613,60.1,-0.964,61.64,12.35
"2025-01-13 17:00:00",13844,-2.36,74.42,-2.67,75.87,12.35
"2025-01-13 18:00:00",13845,-2.927,69.49,-3.217,72.16,12.3
"2025-01-13 19:00:00",13846,-2.62,60.29,-2.948,62.01,12.29
"2025-01-13 20:00:00",13847,-3.038,69.6,-3.329,70.8,12.29
"2025-01-13 21:00:00",13848,-3.566,59.28,-3.815,61.4,12.35
"2025-01-13 22:00:00",13849,-3.678,62.71,-3.946,64.09,12.29
"2025-01-13 23:00:00",13850,-4.12,71.09,-4.377,72.32,12.3
"2025-01-14 00:00:00",13851,-5.234,69.24,-5.537,70.54,12.3
"2025-01-14 01:00:00",13852,-6.402,66.68,-6.733,68.5,12.3
"2025-01-14 02:00:00",13853,-7.332,68.77,-7.656,70.93,12.35
"2025-01-14 03:00:00",13854,-7.392,64.89,-7.73,66.67,12.3
"2025-01-14 04:00:00",13855,-7.058,64.96,-7.38,66.29,12.3
"2025-01-14 05:00:00",13856,-8.66,61.15,-9.02,62.36,12.29
"2025-01-14 06:00:00",13857,-9.26,65.18,-9.59,66.9,12.35
"2025-01-14 07:00:00",13858,-9.57,51.37,-9.91,53.44,12.3
"2025-01-14 08:00:00",13859,-10.25,53.59,-10.62,55.14,12.35
"2025-01-14 09:00:00",13860,-9.85,62.25,-10.17,63.21,12.29
"2025-01-14 10:00:00",13861,-10.19,59.36,-10.44,61.63,12.34
"2025-01-14 11:00:00",13862,-9.86,56.23,-10.22,57.3,12.29
"2025-01-14 12:00:00",13863,-10.74,54.55,-11.12,55.93,12.29
"2025-01-14 13:00:00",13864,-11.1,55.79,-11.47,56.2,12.31
"2025-01-14 14:00:00",13865,-12.41,58.63,-12.84,59.86,12.36
"2025-01-14 15:00:00",13866,-11.65,61.99,-11.98,63.16,12.35
"2025-01-14 16:00:00",13867,-11.05,60.26,-11.5,61.53,12.28
"2025-01-14 17:00:00",13868,-11.5,61.03,-12.04,62.54,12.33
"2025-01-14 18:00:00",13869,-10.03,60.7,-10.49,62.39,12.28
"2025-01-14 19:00:00",13870,-10.88,60.6,-11.31,62.32,12.33
"2025-01-14 20:00:00",13871,-11.28,82.6,-11.63,81.5,12.27
"2025-01-14 21:00:00",13872,-13.49,83.4,-13.68,83.6,12.33
"2025-01-14 22:00:00",13873,-14.15,84.8,-14.27,84.7,12.28
"2025-01-14 23:00:00",13874,-14.11,85.8,-14.2,85.6,12.28
"2025-01-15 00:00:00",13875,-15.05,84.7,-15.12,84.7,12.32
"2025-01-15 01:00:00",13876,-16.02,84.1,-16.13,84.2,12.33
"2025-01-15 02:00:00",13877,-16.66,83.6,-16.76,83.6,12.28
"2025-01-15 03:00:00",13878,-16.87,83.4,-16.99,83.3,12.33
"2025-01-15 04:00:00",13879,-17.4,82.1,-17.54,81.9,12.27
"2025-01-15 05:00:00",13880,-17.85,79.02,-18.16,77.68,12.32
"2025-01-15 06:00:00",13881,-18.76,81.2,-19.64,80.9,12.27
"2025-01-15 07:00:00",13882,-18.96,81.7,-19.57,81.4,12.28
"2025-01-15 08:00:00",13883,-19.59,80.3,-20.17,80.7,12.33
"2025-01-15 09:00:00",13884,-21.01,77.93,-21.5,78.1,12.32
"2025-01-15 10:00:00",13885,-21.87,75.77,-22.31,75.12,12.27
"2025-01-15 11:00:00",13886,-22.92,76.59,-23.47,75.59,12.32
"2025-01-15 12:00:00",13887,-22.99,73.42,-23.41,71.73,12.28
"2025-01-15 13:00:00",13888,-22.91,71.46,-23.32,70.04,12.31
"2025-01-15 14:00:00",13889,-23.03,71.15,-23.51,70.8,12.36
"2025-01-15 15:00:00",13890,-23.71,69.7,-24.16,70.5,12.29
"2025-01-15 16:00:00",13891,-23.31,70.15,-23.67,70.7,12.27
"2025-01-15 17:00:00",13892,-23.56,71.12,-23.82,71.7,12.33
"2025-01-15 18:00:00",13893,-22.67,69.83,-22.82,71,12.27
