"TOA5","MAT89_CR23XPB_7","","","","","","Daily"
"TIMESTAMP","RECORD","BattV_MIN","ProgSig","CT_Temp_AVG","CT_Temp_MAX","CT_Temp_MIN","GH_Temp_AVG","GH_Temp_MAX","GH_Temp_MIN","SH_Temp_AVG","SH_Temp_MAX","SH_Temp_MIN","WS_ms_AVG","WS_ms_MAX","WS_ms_MIN","Rain_mm_TOT"
"TS","RN","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"2024-08-19 00:00:00",149,12.36,3024,13.55,19.06,8.87,-69.14,-65.74,-76.77,-70.79,-68.33,-76.42,6.6,11.98,1.807,1.778
"2024-08-20 00:00:00",150,12.33,3024,7.211,11.86,-0.677,-76.95,-74.03,-80.2,-76.19,-73.89,-78.89,5.566,9.83,1.967,2.794
"2024-08-21 00:00:00",151,12.3,3024,1.909,6.276,-1.812,-72.21,-70.08,-74.06,-72.06,-70.38,-73.93,1.961,4.954,0,0.254
"2024-08-22 00:00:00",152,12.35,3024,7.331,11.92,2.884,-71.57,-68.08,-76.2,-72.1,-69.02,-75.87,5.362,9.5,1.927,0
"2024-08-23 00:00:00",153,12.33,3024,6.04,10.68,3.501,-73.92,-70.85,-75.71,-73.75,-71.14,-75.3,4.472,7.794,2.074,3.302
"2024-08-24 00:00:00",154,12.29,3024,3.141,5.192,1.346,-65.07,-60.75,-70.85,-67.51,-65.32,-71.23,2.826,5.607,0.474,6.096
"2024-08-25 00:00:00",155,12.33,3024,0.983,3.609,-1.071,-58.16,-52.72,-61.98,-63.92,-61.13,-65.67,2.578,5.154,0,1.016
"2024-08-26 00:00:00",156,12.31,3024,2.826,8.65,-0.937,-54.72,-47.02,-61.24,-63.11,-59.9,-66.88,1.618,4.46,0,1.27
"2024-08-27 00:00:00",157,12.32,3024,7.508,14.28,0.052,-61.17,-50.72,-73.34,-66.78,-60.38,-74.17,3.326,6.82,0,0
"2024-08-28 00:00:00",158,12.31,3024,8.51,13.64,2.319,-72.9,-66.9,-76.35,-73.2,-68.92,-75.74,3.399,6.714,1.42,0
"2024-08-29 00:00:00",159,12.31,3024,7.882,11.94,4.842,-71.54,-68.62,-75.15,-72.26,-70.27,-74.78,2.421,6.114,0,0.508
"2024-08-30 00:00:00",160,12.28,3024,0.144,5.126,-1.433,-69.32,-68.01,-70.74,-70.25,-69.11,-71.98,2.604,5.247,0,5.842
"2024-08-31 00:00:00",161,12.35,3024,1.025,4.664,-1.562,-65.72,-62.48,-68.3,-68.41,-66.79,-70.49,1.702,3.647,0,1.778
"2024-09-01 00:00:00",162,12.3,3024,1.019,3.895,-1.236,-63.53,-59.42,-67.85,-67.28,-65.54,-69.69,2.225,4.46,0,0.508
"2024-09-02 00:00:00",163,12.28,3024,-0.114,3.369,-3.106,-59.1,-52.27,-63,-64.84,-61.97,-66.65,2.574,4.554,0,1.524
"2024-09-03 00:00:00",164,12.32,3024,4.873,11.41,-3.614,-63.26,-53.36,-74.28,-67.52,-61.16,-74.46,4.001,7.194,0.5,0
"2024-09-04 00:00:00",165,12.29,3024,5.781,7.301,2.745,-70.93,-66.79,-74.9,-72.11,-69.65,-74.82,3.278,7.38,0,4.318
"2024-09-05 00:00:00",166,12.26,3024,8.41,14.47,3.686,-69.67,-63.77,-77.09,-71.09,-66.89,-76.45,4.325,7.54,0.5,0
"2024-09-06 00:00:00",167,12.3,3024,8.17,10.65,4.751,-74.49,-73.53,-75.68,-74.05,-73.07,-75.15,2.589,6.847,0,0
"2024-09-07 00:00:00",168,12.29,3024,6.47,10.05,3.138,-68.54,-63.69,-73.85,-70.41,-67.71,-73.65,2.337,5.407,0,2.54
"2024-09-08 00:00:00",169,12.27,3024,2.133,6.892,-0.492,-62.02,-52.78,-66.37,-66.53,-62.2,-68.61,2.263,4.874,0,5.08
"2024-09-09 00:00:00",170,12.29,3024,5.76,10.14,-0.541,-59.29,-53.52,-66.13,-65.71,-62.31,-70.16,4.106,6.74,1.154,0
"2024-09-10 00:00:00",171,12.29,3024,6.238,11.92,0.739,-65.26,-58.74,-70.94,-69.41,-65.08,-72.5,2.716,5.087,0,0
"2024-09-11 00:00:00",172,12.27,3024,6.053,12.08,0.974,-69.49,-62.93,-73.51,-71.36,-67.23,-74.06,3.166,5.66,0,0
"2024-09-12 00:00:00",173,12.29,3024,5.318,10.98,-0.113,-71.83,-68.32,-73.45,-72.47,-69.89,-73.87,2.523,4.42,0,1.016
"2024-09-13 00:00:00",174,12.28,3024,3.948,10.41,-1.003,-69.66,-64.71,-72.95,-71.14,-67.93,-73.09,2.448,6.687,0,0
"2024-09-14 00:00:00",175,12.27,3024,2.997,7.131,-0.034,-65.41,-59.69,-70.38,-69.02,-66.1,-71.66,1.577,3.354,0,0.254
"2024-09-15 00:00:00",176,12.27,3024,6.404,11.5,2.419,-59.23,-51.33,-65.57,-66.4,-62.19,-70.32,3.342,6.967,0,0
"2024-09-16 00:00:00",177,12.27,3024,6.449,10.17,2.811,-66.86,-63.53,-69.5,-70.67,-68.62,-71.9,3.069,5.487,0,1.016
"2024-09-17 00:00:00",178,12.28,3024,4.469,7.032,1.465,-64.8,-60.93,-69.21,-68.95,-66.96,-71.39,2.238,5.487,0,1.27
"2024-09-18 00:00:00",179,12.28,3024,4.505,8.92,1.138,-59.77,-52.55,-63.94,-66.34,-62.71,-68.13,1.875,4.087,0,0
"2024-09-19 00:00:00",180,12.27,3024,2.193,4.104,0.987,-58.57,-53.82,-62.82,-65.55,-63.45,-67.9,1.628,4.34,0,2.032
"2024-09-20 00:00:00",181,12.25,3024,2.702,5.978,-0.557,-53.74,-47.62,-56.7,-62.65,-60.07,-64.09,1.124,2.687,0,0.254
"2024-09-21 00:00:00",182,12.25,3024,-0.472,1.259,-2.615,-53.45,-50.99,-57.03,-61.64,-60.76,-63.52,1.934,3.994,0,1.778
"2024-09-22 00:00:00",183,12.23,3024,-2.556,-1.548,-3.652,-50.78,-48,-53.11,-60.03,-59.51,-60.8,1.797,3.607,0,0
"2024-09-23 00:00:00",184,12.22,3024,-3.683,-2.363,-4.87,-50.91,-46.72,-54.2,-59.57,-58.73,-60.32,1.279,3.354,0,0
"2024-09-24 00:00:00",185,12.22,3024,-4.039,-2.582,-4.903,-50.68,-48.2,-52.84,-59.41,-58.83,-59.91,1.79,4.1,0,0
