"TIMESTAMP","RECORD","OSVersion","OSDate","OSSignature","SerialNumber","RevBoard","StationName","ProgName","StartTime","RunSignature","ProgSignature","WatchdogErrors","PanelTemp","Battery","LithiumBattery","Low12VCount","Low5VCount","CompileResults","StartUpCode","ProgErrors","VarOutOfBound","SkippedScan","SkippedSystemScan","ErrorCalib","MemorySize","MemoryFree","CommsMemFree","FullMemReset","MeasureOps","MeasureTime","ProcessTime","MaxProcTime","BuffDepth","MaxBuffDepth","LastSystemScan","SystemProcTime","MaxSystemProcTime","PortStatus(1)","PortStatus(2)","PortStatus(3)","PortStatus(4)","PortConfig(1)","PortConfig(2)","PortConfig(3)","PortConfig(4)","SW12Volts","PakBusRoutes","Messages","CalGain(1)","CalGain(2)","CalGain(3)","CalGain(4)","CalGain(5)","CalGain(6)","CalGain(7)","CalGain(8)","CalGain(9)","CalGain(10)","CalGain(11)","CalGain(12)","CalGain(13)","CalGain(14)","CalGain(15)","CalGain(16)","CalGain(17)","CalGain(18)","CalSeOffset(1)","CalSeOffset(2)","CalSeOffset(3)","CalSeOffset(4)","CalSeOffset(5)","CalSeOffset(6)","CalSeOffset(7)","CalSeOffset(8)","CalSeOffset(9)","CalSeOffset(10)","CalSeOffset(11)","CalSeOffset(12)","CalSeOffset(13)","CalSeOffset(14)","CalSeOffset(15)","CalSeOffset(16)","CalSeOffset(17)","CalSeOffset(18)","CalDiffOffset(1)","CalDiffOffset(2)","CalDiffOffset(3)","CalDiffOffset(4)","CalDiffOffset(5)","CalDiffOffset(6)","CalDiffOffset(7)","CalDiffOffset(8)","CalDiffOffset(9)","CalDiffOffset(10)","CalDiffOffset(11)","CalDiffOffset(12)","CalDiffOffset(13)","CalDiffOffset(14)","CalDiffOffset(15)","CalDiffOffset(16)","CalDiffOffset(17)","CalDiffOffset(18)"
"TS","RN","","","","","","","","","","","","DegC","Volts","Volts","","","","","","","","","","bytes","bytes","","","","usec","usec","usec","scans","scans","","usec","usec","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-06-05 12:00:56.29",24,"CR800.Std.32.05","01/06/2020",29708,"1025","009.007","Toolik Inlet","CPU:CR800_Tlk_inlet_v1.1.CR8","2024-11-28 19:32:45.2",1992,22673,0,-0.9265175,14.23262,3.360482,0,0,"CPU:CR800_Tlk_inlet_v1.1.CR8 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,2097152,37572,"303  ",0,180,33800,27486,47230,0,0,"2025-06-05 12:00:32.01",7345,7424,0,0,0,0,"Input","Input","Input","Input",0,"4,678,678,5000  ","",0,-0.6832938,-0.06853396,-0.006795379,-0.002044089,0,0,-0.3416469,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-05 13:00:03.6",25,"CR800.Std.32.05","01/06/2020",29708,"1025","009.007","Toolik Inlet","CPU:CR800_Tlk_inlet_v1.1.CR8","2024-11-28 19:32:45.2",1992,22673,0,-0.5424461,14.19924,3.360482,0,0,"CPU:CR800_Tlk_inlet_v1.1.CR8 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,2097152,37572,"305  ",0,180,33800,30342,47230,0,0,"2025-06-05 12:58:48.01",7402,7424,0,0,0,0,"Input","Input","Input","Input",0,"4,678,678,5000  ","",0,-0.6832938,-0.06853211,-0.006795008,-0.002043932,0,0,-0.3416469,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-05 14:00:03.06",26,"CR800.Std.32.05","01/06/2020",29708,"1025","009.007","Toolik Inlet","CPU:CR800_Tlk_inlet_v1.1.CR8","2024-11-28 19:32:45.2",1992,22673,0,0.160183,14.19063,3.360482,0,0,"CPU:CR800_Tlk_inlet_v1.1.CR8 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,2097152,37572,"305  ",0,180,33800,30334,47230,0,0,"2025-06-05 13:58:36.01",7363,7424,0,0,0,0,"Input","Input","Input","Input",0,"4,678,678,5000  ","",0,-0.6831298,-0.06853211,-0.006795008,-0.002043932,0,0,-0.341588,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-05 15:00:06.26",27,"CR800.Std.32.05","01/06/2020",29708,"1025","009.007","Toolik Inlet","CPU:CR800_Tlk_inlet_v1.1.CR8","2024-11-28 19:32:45.2",1992,22673,0,2.182213,14.13877,3.361832,0,0,"CPU:CR800_Tlk_inlet_v1.1.CR8 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,2097152,37572,"305  ",0,180,33800,31746,47230,0,0,"2025-06-05 14:59:56.01",7350,7424,0,0,0,0,"Input","Input","Input","Input",0,"4,678,678,5000  ","",0,-0.6830606,-0.06853211,-0.006795008,-0.002043932,0,0,-0.3415302,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-05 16:00:03.43",28,"CR800.Std.32.05","01/06/2020",29708,"1025","009.007","Toolik Inlet","CPU:CR800_Tlk_inlet_v1.1.CR8","2024-11-28 19:32:45.2",1992,22673,0,2.950356,14.09742,3.363182,0,0,"CPU:CR800_Tlk_inlet_v1.1.CR8 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,2097152,37572,"305  ",0,180,33800,30345,47230,0,0,"2025-06-05 15:59:44.01",7361,7424,0,0,0,0,"Input","Input","Input","Input",0,"4,678,678,5000  ","",0,-0.6829436,-0.06851915,-0.00679369,-0.002043576,0,0,-0.3414718,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-05 17:00:23.37",30,"CR800.Std.32.05","01/06/2020",29708,"1025","009.007","Toolik Inlet","CPU:CR800_Tlk_inlet_v1.1.CR8","2024-11-28 19:32:45.2",1992,22673,0,2.010509,14.12193,3.361832,0,0,"CPU:CR800_Tlk_inlet_v1.1.CR8 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,2097152,37572,"304  ",0,180,33800,30366,47230,0,0,"2025-06-05 16:59:32.01",7339,7424,0,0,0,0,"Input","Input","Input","Input",0,"4,678,678,5000  ","",0,-0.6830547,-0.06853206,-0.006794986,-0.002043911,0,0,-0.3415266,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-05 18:00:06.14",31,"CR800.Std.32.05","01/06/2020",29708,"1025","009.007","Toolik Inlet","CPU:CR800_Tlk_inlet_v1.1.CR8","2024-11-28 19:32:45.2",1992,22673,0,1.522511,14.15544,3.362507,0,0,"CPU:CR800_Tlk_inlet_v1.1.CR8 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,2097152,37572,"305  ",0,180,33800,30355,47230,0,0,"2025-06-05 17:59:20.01",7345,7424,0,0,0,0,"Input","Input","Input","Input",0,"4,678,678,5000  ","",0,-0.6830599,-0.0685302,-0.006794929,-0.002043923,0,0,-0.34153,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-05 19:00:03.29",32,"CR800.Std.32.05","01/06/2020",29708,"1025","009.007","Toolik Inlet","CPU:CR800_Tlk_inlet_v1.1.CR8","2024-11-28 19:32:45.2",1992,22673,0,1.499916,14.15544,3.361832,0,0,"CPU:CR800_Tlk_inlet_v1.1.CR8 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,2097152,37572,"305  ",0,180,33800,30345,47230,0,0,"2025-06-05 18:59:08.01",7348,7424,0,0,0,0,"Input","Input","Input","Input",0,"4,678,678,5000  ","",0,-0.6830599,-0.06853208,-0.006795004,-0.002043929,0,0,-0.34153,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-05 20:00:03.52",33,"CR800.Std.32.05","01/06/2020",29708,"1025","009.007","Toolik Inlet","CPU:CR800_Tlk_inlet_v1.1.CR8","2024-11-28 19:32:45.2",1992,22673,0,0.9893265,14.17769,3.362507,0,0,"CPU:CR800_Tlk_inlet_v1.1.CR8 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,2097152,37572,"305  ",0,180,33800,30392,47230,0,0,"2025-06-05 19:58:56.01",7350,7424,0,0,0,0,"Input","Input","Input","Input",0,"4,678,678,5000  ","",0,-0.6830599,-0.06853208,-0.006795004,-0.002043929,0,0,-0.3415347,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-05 21:00:06.49",34,"CR800.Std.32.05","01/06/2020",29708,"1025","009.007","Toolik Inlet","CPU:CR800_Tlk_inlet_v1.1.CR8","2024-11-28 19:32:45.2",1992,22673,0,-0.01152039,13.85167,3.360482,0,0,"CPU:CR800_Tlk_inlet_v1.1.CR8 -- Compiled in SequentialMode.  ",1,0,0,0,0,0,2097152,37572,"305  ",0,180,33800,30394,47230,0,0,"2025-06-05 20:58:44.01",7369,7424,0,0,0,0,"Input","Input","Input","Input",0,"4,678,678,5000  ","",0,-0.6831679,-0.06853208,-0.006795004,-0.002043929,0,0,-0.3415783,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
