"TOA5","MAT06_BLK3_CR1000_3","CR1000","16829","CR1000.Std.15","CPU:LMAT_Blk3_2021-07-09_moist-soil TC.CR1","25117","SoilData"
"TIMESTAMP","RECORD","T107_C_CT1_Avg","T107_C_CT2_Avg","T107_C_CT3_Avg","T107_C_GH1_Avg","T107_C_GH2_Avg","T107_C_GH3_Avg","VW_CT_Avg","PA_uS_CT_Avg","VW_GH_Avg","PA_uS_GH_Avg","CT1_SUR_AVG_Avg","CT1_10cm_AVG_Avg","CT1_20cm_AVG_Avg","CT2_SUR_AVG_Avg","CT2_10cm_AVG_Avg","CT2_20cm_AVG_Avg","CT3_SUR_AVG_Avg","CT3_10cm_AVG_Avg","CT3_20cm_AVG_Avg","NP1_SUR_AVG_Avg","NP1_10cm_AVG_Avg","NP1_20cm_AVG_Avg","NP2_SUR_AVG_Avg","NP2_10cm_AVG_Avg","NP2_20cm_AVG_Avg","NP3_SUR_cm_AVG_Avg","NP3_10_AVG_Avg","NP3_20cm_AVG_Avg","RTempC_Avg"
"TS","RN","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","","uSec","","uSec","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-01-01 00:00:00",4290,-5.445,-5.664,-6.913,-2.875,-2.428,-2.467,0.032,0.756,0.056,0.799,-3.061,-3.261,-2.016,-4.545,-2.66,-2.137,-5.957,-4.161,-4.1,-4.309,-3.768,-3.619,-5.448,-4.668,-4.047,-5.386,-4.966,-4.353,-18.3
"2023-01-01 03:00:00",4291,-5.464,-5.694,-6.964,-2.874,-2.417,-2.456,0.032,0.756,0.056,0.799,-3.054,-3.246,-2.026,-4.53,-2.662,-2.139,-5.95,-4.163,-4.093,-4.32,-3.778,-3.63,-5.45,-4.661,-4.049,-5.406,-4.977,-4.373,-18.77
"2023-01-01 06:00:00",4292,-5.504,-5.734,-7.025,-2.865,-2.417,-2.456,0.032,0.756,0.056,0.799,-3.034,-3.234,-2.015,-4.51,-2.641,-2.136,-5.956,-4.142,-4.072,-4.3,-3.758,-3.618,-5.438,-4.65,-4.038,-5.403,-4.974,-4.361,-19.03
"2023-01-01 09:00:00",4293,-5.534,-5.773,-7.085,-2.864,-2.417,-2.456,0.032,0.756,0.056,0.799,-3.038,-3.221,-2.019,-4.514,-2.646,-2.141,-5.978,-4.147,-4.077,-4.304,-3.78,-3.623,-5.443,-4.654,-4.042,-5.425,-4.987,-4.374,-19.14
"2023-01-01 12:00:00",4294,-5.573,-5.813,-7.156,-2.864,-2.426,-2.456,0.032,0.756,0.056,0.799,-3.039,-3.23,-2.028,-4.524,-2.655,-2.15,-6.014,-4.148,-4.095,-4.322,-3.789,-3.632,-5.461,-4.664,-4.051,-5.452,-5.014,-4.392,-19.21
"2023-01-01 15:00:00",4295,-5.609,-5.859,-7.224,-2.86,-2.422,-2.451,0.033,0.756,0.056,0.799,-3.033,-3.225,-2.031,-4.536,-2.649,-2.153,-6.052,-4.177,-4.107,-4.326,-3.792,-3.653,-5.473,-4.667,-4.054,-5.473,-5.035,-4.404,-19.47
"2023-01-01 18:00:00",4296,-5.649,-5.909,-7.285,-2.869,-2.442,-2.471,0.033,0.756,0.056,0.799,-3.045,-3.228,-2.025,-4.547,-2.661,-2.165,-6.082,-4.18,-4.119,-4.337,-3.804,-3.664,-5.485,-4.679,-4.066,-5.511,-5.055,-4.425,-19.82
"2023-01-01 21:00:00",4297,-5.688,-5.948,-7.345,-2.878,-2.44,-2.479,0.033,0.756,0.057,0.799,-3.043,-3.227,-2.033,-4.564,-2.66,-2.172,-6.116,-4.196,-4.126,-4.354,-3.829,-3.672,-5.501,-4.695,-4.065,-5.528,-5.072,-4.441,-20.08
"2023-01-02 00:00:00",4298,-5.724,-6.004,-7.402,-2.894,-2.456,-2.485,0.033,0.756,0.057,0.799,-3.059,-3.251,-2.058,-4.597,-2.685,-2.188,-6.175,-4.238,-4.168,-4.413,-3.871,-3.679,-5.517,-4.711,-4.09,-5.561,-5.105,-4.474,-19.48
"2023-01-02 03:00:00",4299,-5.768,-6.059,-7.467,-2.908,-2.471,-2.51,0.033,0.756,0.057,0.799,-3.061,-3.253,-2.051,-4.607,-2.695,-2.199,-6.212,-4.249,-4.179,-4.415,-3.873,-3.681,-5.527,-4.712,-4.091,-5.588,-5.132,-4.485,-18.81
"2023-01-02 06:00:00",4300,-5.797,-6.108,-7.507,-2.917,-2.489,-2.518,0.033,0.756,0.057,0.799,-3.069,-3.261,-2.05,-4.624,-2.694,-2.206,-6.246,-4.265,-4.195,-4.44,-3.898,-3.688,-5.543,-4.72,-4.09,-5.596,-5.14,-4.501,-18.64
"2023-01-02 09:00:00",4301,-5.82,-6.141,-7.52,-2.939,-2.502,-2.531,0.033,0.756,0.057,0.799,-3.067,-3.267,-2.057,-4.639,-2.701,-2.213,-6.27,-4.272,-4.21,-4.464,-3.922,-3.695,-5.55,-4.727,-4.106,-5.62,-5.164,-4.516,-18.24
"2023-01-02 12:00:00",4302,-5.85,-6.181,-7.551,-2.95,-2.512,-2.551,0.033,0.756,0.057,0.799,-3.077,-3.278,-2.058,-4.658,-2.72,-2.215,-6.298,-4.291,-4.23,-4.483,-3.924,-3.714,-5.569,-4.754,-4.125,-5.648,-5.184,-4.536,-18.09
"2023-01-02 15:00:00",4303,-5.868,-6.199,-7.549,-2.957,-2.529,-2.558,0.033,0.756,0.057,0.799,-3.085,-3.286,-2.066,-4.666,-2.719,-2.223,-6.314,-4.299,-4.237,-4.482,-3.932,-3.722,-5.586,-4.762,-4.141,-5.656,-5.2,-4.561,-18.3
"2023-01-02 18:00:00",4304,-5.875,-6.207,-7.546,-2.974,-2.536,-2.575,0.033,0.756,0.057,0.799,-3.11,-3.302,-2.082,-4.7,-2.744,-2.239,-6.34,-4.324,-4.263,-4.508,-3.957,-3.756,-5.612,-4.788,-4.158,-5.682,-5.226,-4.587,-18.56
"2023-01-02 21:00:00",4305,-5.879,-6.22,-7.56,-2.997,-2.55,-2.588,0.033,0.756,0.057,0.799,-3.115,-3.316,-2.088,-4.714,-2.749,-2.253,-6.345,-4.347,-4.277,-4.522,-3.971,-3.761,-5.625,-4.802,-4.172,-5.687,-5.248,-4.6,-18.54
"2023-01-03 00:00:00",4306,-5.903,-6.224,-7.564,-3.001,-2.563,-2.602,0.033,0.756,0.057,0.799,-3.112,-3.312,-2.093,-4.719,-2.754,-2.258,-6.35,-4.352,-4.282,-4.535,-3.976,-3.766,-5.621,-4.806,-4.168,-5.7,-5.244,-4.614,-18.32
"2023-01-03 03:00:00",4307,-5.913,-6.224,-7.574,-3.011,-2.583,-2.612,0.033,0.756,0.057,0.799,-3.117,-3.317,-2.089,-4.715,-2.76,-2.272,-6.346,-4.357,-4.296,-4.54,-3.99,-3.762,-5.626,-4.803,-4.173,-5.705,-5.258,-4.619,-18.01
"2023-01-03 06:00:00",4308,-5.928,-6.229,-7.578,-3.026,-2.588,-2.627,0.033,0.756,0.056,0.799,-3.14,-3.349,-2.112,-4.755,-2.791,-2.295,-6.386,-4.388,-4.335,-4.589,-4.047,-3.776,-5.631,-4.817,-4.196,-5.728,-5.281,-4.642,-17.19
"2023-01-03 09:00:00",4309,-5.929,-6.231,-7.56,-3.037,-2.6,-2.639,0.033,0.756,0.056,0.799,-3.136,-3.354,-2.117,-4.761,-2.796,-2.309,-6.4,-4.402,-4.341,-4.612,-4.061,-3.773,-5.627,-4.822,-4.192,-5.724,-5.286,-4.655,-16.13
"2023-01-03 12:00:00",4310,-5.936,-6.227,-7.546,-3.054,-2.607,-2.656,0.033,0.756,0.056,0.799,-3.139,-3.357,-2.121,-4.78,-2.817,-2.329,-6.419,-4.422,-4.369,-4.64,-4.107,-3.767,-5.621,-4.815,-4.195,-5.735,-5.288,-4.658,-14.67
"2023-01-03 15:00:00",4311,-5.937,-6.198,-7.515,-3.055,-2.627,-2.676,0.033,0.756,0.056,0.799,-3.139,-3.357,-2.121,-4.789,-2.825,-2.329,-6.419,-4.431,-4.378,-4.649,-4.125,-3.767,-5.621,-4.816,-4.203,-5.735,-5.297,-4.667,-13.25
"2023-01-03 18:00:00",4312,-5.927,-6.178,-7.485,-3.065,-2.627,-2.686,0.033,0.756,0.056,0.799,-3.134,-3.351,-2.115,-4.775,-2.82,-2.324,-6.396,-4.416,-4.364,-4.635,-4.093,-3.762,-5.624,-4.819,-4.189,-5.721,-5.3,-4.67,-12.5
"2023-01-03 21:00:00",4313,-5.902,-6.112,-7.419,-3.07,-2.632,-2.69,0.033,0.756,0.056,0.799,-3.139,-3.357,-2.121,-4.772,-2.834,-2.33,-6.376,-4.422,-4.37,-4.632,-4.09,-3.785,-5.63,-4.833,-4.213,-5.718,-5.306,-4.685,-13.12
"2023-01-04 00:00:00",4314,-5.882,-6.052,-7.347,-3.079,-2.641,-2.709,0.033,0.756,0.056,0.799,-3.15,-3.359,-2.131,-4.783,-2.836,-2.34,-6.334,-4.433,-4.372,-4.625,-4.092,-3.795,-5.632,-4.835,-4.223,-5.711,-5.299,-4.695,-13.37
"2023-01-04 03:00:00",4315,-5.846,-5.997,-7.27,-3.074,-2.646,-2.714,0.032,0.756,0.056,0.798,-3.152,-3.379,-2.143,-4.794,-2.856,-2.378,-6.301,-4.435,-4.392,-4.654,-4.13,-3.806,-5.617,-4.846,-4.226,-5.687,-5.284,-4.706,-12.74
"2023-01-04 06:00:00",4316,-5.81,-5.95,-7.233,-3.078,-2.64,-2.718,0.032,0.756,0.056,0.798,-3.159,-3.386,-2.167,-4.783,-2.88,-2.393,-6.255,-4.442,-4.389,-4.643,-4.136,-3.804,-5.597,-4.844,-4.232,-5.667,-5.282,-4.704,-11.64
"2023-01-04 09:00:00",4317,-5.791,-5.921,-7.183,-3.069,-2.642,-2.729,0.032,0.756,0.056,0.798,-3.151,-3.378,-2.159,-4.749,-2.873,-2.394,-6.194,-4.425,-4.373,-4.617,-4.128,-3.797,-5.563,-4.827,-4.233,-5.65,-5.265,-4.705,-10.73
"2023-01-04 12:00:00",4318,-5.744,-5.874,-7.105,-3.062,-2.634,-2.722,0.032,0.756,0.056,0.798,-3.126,-3.344,-2.142,-4.706,-2.856,-2.369,-6.116,-4.383,-4.339,-4.566,-4.059,-3.78,-5.538,-4.811,-4.217,-5.617,-5.24,-4.68,-11.2
"2023-01-04 15:00:00",4319,-5.706,-5.826,-7.015,-3.045,-2.627,-2.724,0.032,0.756,0.056,0.798,-3.144,-3.362,-2.161,-4.707,-2.874,-2.404,-6.073,-4.392,-4.34,-4.567,-4.078,-3.798,-5.53,-4.812,-4.235,-5.6,-5.232,-4.689,-11.37
"2023-01-04 18:00:00",4320,-5.662,-5.762,-6.91,-3.03,-2.602,-2.719,0.032,0.756,0.056,0.798,-3.12,-3.355,-2.162,-4.674,-2.867,-2.397,-5.996,-4.368,-4.307,-4.543,-4.062,-3.792,-5.506,-4.805,-4.228,-5.558,-5.208,-4.683,-11.82
"2023-01-04 21:00:00",4321,-5.623,-5.703,-6.829,-3.022,-2.594,-2.701,0.032,0.756,0.056,0.798,-3.11,-3.336,-2.169,-4.646,-2.866,-2.404,-5.925,-4.331,-4.288,-4.506,-4.034,-3.79,-5.478,-4.795,-4.227,-5.53,-5.18,-4.672,-12.01
"2023-01-05 00:00:00",4322,-5.584,-5.664,-6.75,-3.013,-2.576,-2.702,0.032,0.756,0.056,0.798,-3.112,-3.33,-2.172,-4.614,-2.868,-2.416,-5.875,-4.316,-4.273,-4.491,-4.028,-3.792,-5.454,-4.78,-4.22,-5.506,-5.165,-4.657,-12.07
"2023-01-05 03:00:00",4323,-5.556,-5.636,-6.732,-2.996,-2.568,-2.695,0.032,0.756,0.056,0.798,-3.103,-3.33,-2.181,-4.605,-2.877,-2.424,-5.83,-4.307,-4.255,-4.482,-4.037,-3.784,-5.427,-4.762,-4.22,-5.48,-5.147,-4.657,-12
"2023-01-05 06:00:00",4324,-5.527,-5.616,-6.671,-2.977,-2.559,-2.685,0.032,0.756,0.056,0.798,-3.091,-3.318,-2.194,-4.566,-2.882,-2.438,-5.774,-4.286,-4.251,-4.461,-4.024,-3.78,-5.406,-4.758,-4.216,-5.459,-5.126,-4.645,-11.72
"2023-01-05 09:00:00",4325,-5.517,-5.607,-6.661,-2.957,-2.549,-2.675,0.032,0.756,0.056,0.798,-3.081,-3.307,-2.184,-4.556,-2.88,-2.445,-5.738,-4.276,-4.232,-4.442,-4.014,-3.77,-5.378,-4.731,-4.206,-5.44,-5.116,-4.643,-11.5
"2023-01-05 12:00:00",4326,-5.487,-5.607,-6.631,-2.938,-2.53,-2.666,0.032,0.756,0.056,0.798,-3.054,-3.281,-2.184,-4.52,-2.862,-2.427,-5.684,-4.249,-4.197,-4.415,-3.987,-3.76,-5.343,-4.713,-4.188,-5.421,-5.089,-4.616,-11.49
"2023-01-05 15:00:00",4327,-5.466,-5.606,-6.579,-2.927,-2.529,-2.665,0.032,0.756,0.056,0.798,-3.057,-3.275,-2.196,-4.506,-2.874,-2.439,-5.67,-4.235,-4.191,-4.392,-3.973,-3.772,-5.337,-4.725,-4.2,-5.416,-5.101,-4.628,-11.83
"2023-01-05 18:00:00",4328,-5.453,-5.583,-6.546,-2.905,-2.516,-2.642,0.032,0.756,0.056,0.798,-3.058,-3.276,-2.214,-4.498,-2.875,-2.449,-5.645,-4.236,-4.184,-4.393,-3.974,-3.782,-5.321,-4.708,-4.201,-5.4,-5.085,-4.63,-12.23
"2023-01-05 21:00:00",4329,-5.442,-5.582,-6.505,-2.894,-2.505,-2.641,0.032,0.756,0.056,0.798,-3.036,-3.246,-2.192,-4.459,-2.854,-2.436,-5.606,-4.197,-4.162,-4.372,-3.952,-3.76,-5.291,-4.687,-4.18,-5.369,-5.063,-4.617,-12.31
"2023-01-06 00:00:00",4330,-5.423,-5.582,-6.485,-2.884,-2.496,-2.641,0.032,0.756,0.056,0.798,-3.025,-3.243,-2.198,-4.447,-2.868,-2.45,-5.585,-4.203,-4.15,-4.36,-3.958,-3.766,-5.287,-4.683,-4.185,-5.375,-5.06,-4.614,-12.44
"2023-01-06 03:00:00",4331,-5.413,-5.572,-6.475,-2.875,-2.496,-2.632,0.032,0.756,0.056,0.798,-3.034,-3.235,-2.208,-4.44,-2.869,-2.451,-5.578,-4.195,-4.143,-4.344,-3.942,-3.776,-5.297,-4.684,-4.195,-5.376,-5.07,-4.623,-13.2
"2023-01-06 06:00:00",4332,-5.413,-5.552,-6.465,-2.865,-2.486,-2.632,0.032,0.756,0.056,0.798,-3.021,-3.23,-2.22,-4.444,-2.882,-2.464,-5.564,-4.181,-4.146,-4.347,-3.946,-3.78,-5.284,-4.68,-4.19,-5.38,-5.065,-4.627,-13.53
"2023-01-06 09:00:00",4333,-5.412,-5.552,-6.455,-2.855,-2.476,-2.622,0.032,0.756,0.056,0.798,-3.013,-3.205,-2.212,-4.418,-2.856,-2.465,-5.547,-4.165,-4.13,-4.322,-3.92,-3.781,-5.267,-4.672,-4.182,-5.363,-5.048,-4.611,-14.01
"2023-01-06 12:00:00",4334,-5.411,-5.55,-6.473,-2.843,-2.474,-2.62,0.032,0.756,0.056,0.798,-3.004,-3.204,-2.212,-4.409,-2.856,-2.473,-5.547,-4.164,-4.121,-4.322,-3.938,-3.771,-5.249,-4.663,-4.173,-5.354,-5.048,-4.601,-14.44
"2023-01-06 15:00:00",4335,-5.425,-5.555,-6.488,-2.848,-2.479,-2.625,0.032,0.756,0.056,0.798,-3.002,-3.202,-2.218,-4.424,-2.88,-2.479,-5.553,-4.171,-4.136,-4.346,-3.979,-3.76,-5.229,-4.643,-4.162,-5.352,-5.037,-4.599,-13.56
"2023-01-06 18:00:00",4336,-5.437,-5.597,-6.53,-2.841,-2.482,-2.618,0.032,0.756,0.056,0.798,-2.996,-3.196,-2.221,-4.427,-2.882,-2.482,-5.556,-4.165,-4.13,-4.348,-3.964,-3.745,-5.205,-4.619,-4.147,-5.345,-5.03,-4.593,-12.12
"2023-01-06 21:00:00",4337,-5.447,-5.617,-6.53,-2.85,-2.481,-2.627,0.032,0.756,0.056,0.798,-2.971,-3.171,-2.197,-4.411,-2.858,-2.475,-5.548,-4.149,-4.114,-4.306,-3.922,-3.73,-5.198,-4.603,-4.14,-5.338,-5.023,-4.586,-11.58
"2023-01-07 00:00:00",4338,-5.443,-5.612,-6.525,-2.845,-2.476,-2.622,0.032,0.756,0.056,0.798,-2.97,-3.171,-2.204,-4.419,-2.857,-2.474,-5.548,-4.148,-4.104,-4.314,-3.912,-3.755,-5.215,-4.62,-4.148,-5.355,-5.031,-4.594,-12.71
"2023-01-07 03:00:00",4339,-5.443,-5.592,-6.515,-2.845,-2.476,-2.632,0.032,0.756,0.056,0.798,-2.994,-3.194,-2.228,-4.425,-2.872,-2.489,-5.572,-4.163,-4.119,-4.32,-3.927,-3.77,-5.221,-4.644,-4.163,-5.37,-5.055,-4.617,-13.45
"2023-01-07 06:00:00",4340,-5.443,-5.582,-6.505,-2.846,-2.486,-2.622,0.032,0.756,0.056,0.798,-2.979,-3.179,-2.222,-4.419,-2.866,-2.483,-5.557,-4.157,-4.113,-4.323,-3.938,-3.764,-5.206,-4.629,-4.148,-5.347,-5.04,-4.603,-13.02
"2023-01-07 09:00:00",4341,-5.452,-5.571,-6.535,-2.854,-2.485,-2.631,0.032,0.756,0.056,0.798,-2.988,-3.171,-2.222,-4.411,-2.875,-2.492,-5.531,-4.149,-4.114,-4.306,-3.913,-3.782,-5.216,-4.638,-4.166,-5.365,-5.049,-4.612,-13.53
"2023-01-07 12:00:00",4342,-5.463,-5.572,-6.566,-2.846,-2.496,-2.632,0.032,0.756,0.056,0.798,-2.99,-3.19,-2.232,-4.421,-2.894,-2.502,-5.55,-4.167,-4.124,-4.333,-3.958,-3.783,-5.208,-4.622,-4.159,-5.375,-5.051,-4.613,-13.28
"2023-01-07 15:00:00",4343,-5.483,-5.582,-6.607,-2.856,-2.496,-2.642,0.032,0.756,0.056,0.798,-2.979,-3.18,-2.222,-4.402,-2.875,-2.5,-5.522,-4.157,-4.105,-4.323,-3.947,-3.755,-5.18,-4.603,-4.14,-5.356,-5.04,-4.603,-12.61
"2023-01-07 18:00:00",4344,-5.507,-5.587,-6.641,-2.86,-2.51,-2.646,0.032,0.756,0.056,0.798,-2.979,-3.171,-2.23,-4.401,-2.875,-2.509,-5.513,-4.148,-4.113,-4.323,-3.956,-3.746,-5.171,-4.594,-4.139,-5.355,-5.04,-4.602,-11.95
"2023-01-07 21:00:00",4345,-5.507,-5.587,-6.621,-2.86,-2.51,-2.656,0.032,0.756,0.056,0.798,-2.967,-3.168,-2.219,-4.389,-2.88,-2.506,-5.51,-4.145,-4.11,-4.328,-3.953,-3.743,-5.159,-4.599,-4.127,-5.361,-5.037,-4.608,-11.49
"2023-01-08 00:00:00",4346,-5.497,-5.577,-6.59,-2.88,-2.52,-2.656,0.032,0.756,0.056,0.798,-2.973,-3.165,-2.225,-4.387,-2.886,-2.521,-5.507,-4.142,-4.107,-4.334,-3.95,-3.749,-5.157,-4.597,-4.134,-5.367,-5.034,-4.614,-11.25
"2023-01-08 03:00:00",4347,-5.497,-5.557,-6.55,-2.88,-2.53,-2.656,0.032,0.756,0.056,0.798,-2.975,-3.167,-2.227,-4.389,-2.888,-2.514,-5.491,-4.144,-4.109,-4.327,-3.952,-3.742,-5.158,-4.598,-4.127,-5.36,-5.036,-4.616,-11.29
"2023-01-08 06:00:00",4348,-5.487,-5.547,-6.51,-2.889,-2.53,-2.666,0.032,0.756,0.056,0.798,-2.968,-3.151,-2.229,-4.364,-2.873,-2.507,-5.458,-4.129,-4.094,-4.303,-3.945,-3.744,-5.143,-4.583,-4.129,-5.327,-5.029,-4.609,-11.35
"2023-01-08 09:00:00",4349,-5.463,-5.523,-6.475,-2.885,-2.525,-2.671,0.032,0.756,0.056,0.798,-2.977,-3.169,-2.237,-4.356,-2.89,-2.524,-5.45,-4.129,-4.094,-4.303,-3.937,-3.762,-5.143,-4.592,-4.137,-5.336,-5.029,-4.609,-11.56
"2023-01-08 12:00:00",4350,-5.442,-5.482,-6.445,-2.884,-2.535,-2.68,0.032,0.756,0.056,0.798,-2.985,-3.168,-2.245,-4.355,-2.89,-2.533,-5.423,-4.128,-4.093,-4.303,-3.936,-3.762,-5.134,-4.592,-4.137,-5.318,-5.029,-4.609,-11.74
"2023-01-08 15:00:00",4351,-5.433,-5.462,-6.425,-2.884,-2.534,-2.68,0.032,0.756,0.056,0.798,-2.971,-3.154,-2.231,-4.323,-2.875,-2.518,-5.391,-4.114,-4.07,-4.28,-3.904,-3.747,-5.111,-4.577,-4.131,-5.303,-5.006,-4.603,-11.83
"2023-01-08 18:00:00",4352,-5.428,-5.438,-6.41,-2.889,-2.52,-2.675,0.032,0.755,0.056,0.798,-2.978,-3.161,-2.255,-4.322,-2.89,-2.533,-5.372,-4.112,-4.068,-4.278,-3.911,-3.771,-5.118,-4.584,-4.138,-5.302,-5.013,-4.61,-12.28
"2023-01-08 21:00:00",4353,-5.417,-5.417,-6.399,-2.888,-2.529,-2.674,0.032,0.755,0.056,0.798,-2.974,-3.157,-2.252,-4.31,-2.887,-2.53,-5.342,-4.1,-4.065,-4.257,-3.899,-3.768,-5.114,-4.589,-4.135,-5.298,-5.001,-4.607,-12.82
"2023-01-09 00:00:00",4354,-5.413,-5.393,-6.395,-2.875,-2.525,-2.68,0.032,0.755,0.056,0.798,-2.973,-3.139,-2.25,-4.291,-2.877,-2.52,-5.315,-4.081,-4.046,-4.238,-3.889,-3.767,-5.096,-4.571,-4.134,-5.28,-4.991,-4.597,-13.24
"2023-01-09 03:00:00",4355,-5.413,-5.383,-6.405,-2.875,-2.525,-2.68,0.032,0.755,0.056,0.798,-2.964,-3.139,-2.25,-4.274,-2.877,-2.529,-5.298,-4.073,-4.029,-4.221,-3.872,-3.767,-5.079,-4.562,-4.125,-5.271,-4.991,-4.589,-13.62
"2023-01-09 06:00:00",4356,-5.413,-5.373,-6.406,-2.875,-2.525,-2.68,0.032,0.755,0.056,0.798,-2.96,-3.134,-2.255,-4.261,-2.873,-2.525,-5.276,-4.06,-4.025,-4.208,-3.867,-3.763,-5.074,-4.558,-4.121,-5.276,-4.978,-4.593,-13.97
"2023-01-09 09:00:00",4357,-5.423,-5.364,-6.426,-2.884,-2.525,-2.68,0.032,0.755,0.056,0.798,-2.963,-3.128,-2.257,-4.254,-2.867,-2.527,-5.261,-4.053,-4.01,-4.202,-3.861,-3.765,-5.068,-4.543,-4.123,-5.27,-4.981,-4.578,-14.28
"2023-01-09 12:00:00",4358,-5.418,-5.368,-6.451,-2.879,-2.519,-2.684,0.032,0.755,0.056,0.798,-2.963,-3.137,-2.266,-4.255,-2.875,-2.536,-5.261,-4.054,-4.01,-4.193,-3.844,-3.792,-5.077,-4.569,-4.132,-5.296,-4.998,-4.604,-15.13
"2023-01-09 15:00:00",4359,-5.434,-5.374,-6.487,-2.874,-2.515,-2.68,0.032,0.755,0.056,0.798,-2.975,-3.141,-2.269,-4.258,-2.879,-2.531,-5.265,-4.049,-4.005,-4.197,-3.839,-3.821,-5.081,-4.573,-4.145,-5.309,-5.002,-4.608,-16.61
"2023-01-09 18:00:00",4360,-5.444,-5.384,-6.528,-2.874,-2.524,-2.68,0.032,0.755,0.056,0.798,-2.971,-3.146,-2.292,-4.255,-2.893,-2.544,-5.279,-4.062,-4.019,-4.202,-3.853,-3.818,-5.095,-4.57,-4.15,-5.323,-5.016,-4.622,-16.79
"2023-01-09 21:00:00",4361,-5.474,-5.414,-6.599,-2.884,-2.534,-2.689,0.032,0.756,0.056,0.798,-2.967,-3.133,-2.279,-4.233,-2.871,-2.54,-5.266,-4.041,-3.997,-4.181,-3.84,-3.814,-5.082,-4.566,-4.146,-5.337,-5.012,-4.61,-17.3
"2023-01-10 00:00:00",4362,-5.508,-5.448,-6.684,-2.887,-2.537,-2.692,0.032,0.756,0.056,0.798,-2.971,-3.128,-2.274,-4.246,-2.875,-2.535,-5.297,-4.054,-4.001,-4.194,-3.844,-3.827,-5.104,-4.579,-4.15,-5.367,-5.034,-4.622,-18.23
"2023-01-10 03:00:00",4363,-5.555,-5.495,-6.782,-2.894,-2.544,-2.709,0.032,0.756,0.056,0.798,-2.976,-3.124,-2.287,-4.242,-2.871,-2.531,-5.319,-4.05,-3.997,-4.19,-3.823,-3.84,-5.109,-4.575,-4.146,-5.398,-5.048,-4.627,-19.22
"2023-01-10 06:00:00",4364,-5.595,-5.535,-6.884,-2.903,-2.563,-2.709,0.032,0.756,0.056,0.798,-2.988,-3.145,-2.291,-4.264,-2.884,-2.552,-5.367,-4.071,-4.019,-4.211,-3.861,-3.861,-5.139,-4.596,-4.159,-5.437,-5.087,-4.649,-19.93
"2023-01-10 09:00:00",4365,-5.655,-5.595,-7.006,-2.923,-2.573,-2.719,0.032,0.756,0.056,0.798,-3.005,-3.153,-2.299,-4.289,-2.891,-2.56,-5.41,-4.088,-4.035,-4.236,-3.869,-3.86,-5.147,-4.604,-4.166,-5.48,-5.103,-4.665,-20.16
"2023-01-10 12:00:00",4366,-5.705,-5.665,-7.128,-2.933,-2.592,-2.738,0.032,0.756,0.056,0.799,-3.015,-3.172,-2.318,-4.308,-2.911,-2.579,-5.482,-4.116,-4.063,-4.273,-3.906,-3.88,-5.175,-4.623,-4.177,-5.535,-5.149,-4.693,-20.14
"2023-01-10 15:00:00",4367,-5.786,-5.746,-7.251,-2.953,-2.612,-2.758,0.032,0.756,0.056,0.799,-3.031,-3.179,-2.325,-4.341,-2.918,-2.586,-5.542,-4.14,-4.088,-4.306,-3.922,-3.887,-5.191,-4.639,-4.175,-5.577,-5.173,-4.709,-20.07
"2023-01-10 18:00:00",4368,-5.845,-5.825,-7.373,-2.982,-2.641,-2.777,0.032,0.756,0.056,0.799,-3.046,-3.195,-2.323,-4.366,-2.924,-2.584,-5.61,-4.156,-4.103,-4.331,-3.946,-3.893,-5.224,-4.646,-4.19,-5.61,-5.206,-4.724,-20.24
"2023-01-10 21:00:00",4369,-5.924,-5.904,-7.484,-3.021,-2.67,-2.806,0.032,0.756,0.056,0.799,-3.072,-3.22,-2.331,-4.417,-2.95,-2.61,-5.688,-4.199,-4.146,-4.373,-3.989,-3.901,-5.249,-4.671,-4.198,-5.67,-5.24,-4.75,-19.7
"2023-01-11 00:00:00",4370,-5.977,-5.988,-7.589,-3.053,-2.703,-2.829,0.032,0.756,0.056,0.799,-3.074,-3.231,-2.333,-4.445,-2.952,-2.612,-5.76,-4.218,-4.174,-4.402,-4.017,-3.903,-5.268,-4.673,-4.2,-5.707,-5.268,-4.769,-18.92
"2023-01-11 03:00:00",4371,-6.024,-6.045,-7.658,-3.089,-2.719,-2.855,0.032,0.756,0.056,0.799,-3.104,-3.253,-2.346,-4.484,-2.965,-2.625,-5.843,-4.257,-4.205,-4.441,-4.039,-3.925,-5.316,-4.703,-4.231,-5.755,-5.308,-4.799,-19.09
"2023-01-11 06:00:00",4372,-6.074,-6.124,-7.707,-3.128,-2.758,-2.894,0.032,0.756,0.056,0.799,-3.098,-3.263,-2.34,-4.504,-2.967,-2.618,-5.897,-4.276,-4.224,-4.469,-4.067,-3.909,-5.326,-4.705,-4.215,-5.765,-5.318,-4.801,-18.31
