"TOA5","CR3000_Imn_Radiation","CR3000","1313387","CR3000.Std.08","CRD:radtower2015Final.CR3","59492","mean"
"TIMESTAMP","RECORD","batt_volt_Avg","batt_volt_Min","panel_temp_Avg","parup_flxdens_Avg","parup_totflx_Tot","pardn1_flxdens_Avg","pardn1_totflx_Tot","pardn2_flxdens_Avg","pardn2_totflx_Tot","CMP3up_Avg","CMP3dn1_Avg","CMP3dn2_Avg","SBTemp1_Avg","TargTemp1_Avg","TmV1_Avg","SBTemp2_Avg","TargTemp2_Avg","TmV2_Avg","Skyupc1_Avg","Skyupc2_Avg","Skyupc3_Avg","Skyupc4_Avg","Skydn1c1_Avg","Skydn1c2_Avg","Skydn1c3_Avg","Skydn1c4_Avg","Skydn2c1_Avg","Skydn2c2_Avg","Skydn2c3_Avg","Skydn2c4_Avg","NDVIrad1_Avg","NDVIrad2_Avg","t_hmp_Avg","h2o_hmp_Avg","rh_hmp_Avg","e_hmp_Avg","Tsoil_Avg(1)","Tsoil_Avg(2)"
"TS","RN","V","V","C","umol/s/m2","mmol/m2","umol/s/m2","mmol/m2","umol/s/m2","mmol/m2","W/m2","W/m2","W/m2","oC","oC corrected","","oC","oC corrected","","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","","","C","g/m^3","percent","kPa","C","C"
"","","Avg","Min","Avg","Avg","Tot","Avg","Tot","Avg","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2024-01-01 00:00:00",150739,12.09,12.08,-20.16,0.093,16.72,0.069,12.38,0.107,19.23,-3.376,-0.23,-0.443,-18.68,-22.23,-0.169,-18.62,-22.44,-0.185,"NAN",-0.145,-0.049,-0.142,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-18.56,0,0.697,0.099,-2.047,-2.448
"2024-01-01 00:30:00",150740,12.15,12.02,-19.95,0,0,0.058,10.45,0.112,20.21,-3.284,-0.319,-0.408,-19.16,-22.53,-0.16,-19.17,-22.8,-0.174,"NAN",-0.147,-0.038,-0.151,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-19.09,0,0.711,0.096,-1.969,-2.367
"2024-01-01 01:00:00",150741,12.09,12.08,-19.95,0.028,5.017,0.07,12.52,0.105,18.91,-3.291,-0.204,-0.472,-18.38,-22.17,-0.181,-18.41,-22.45,-0.196,"NAN",-0.151,-0.03,-0.136,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-18.27,0,0.695,0.101,-2.039,-2.442
"2024-01-01 01:30:00",150742,12.15,12.02,-19.86,0.009,1.672,0.022,3.887,0.102,18.33,-3.449,-0.522,-0.498,-19.5,-23.06,-0.169,-19.57,-23.24,-0.176,"NAN",-0.148,-0.036,-0.15,0,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-19.52,0,0.712,0.093,-1.915,-2.313
"2024-01-01 02:00:00",150743,12.09,12.08,-20.17,0.028,5.017,0.04,7.264,0.093,16.73,-3.006,-0.247,-0.404,-18.71,-22.53,-0.182,-18.84,-22.76,-0.189,"NAN",-0.144,-0.028,-0.117,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-18.67,0,0.689,0.097,-1.985,-2.387
"2024-01-01 02:30:00",150744,12.14,12.02,-20.32,0,0,0.011,2.01,0.102,18.33,-3.192,-0.466,-0.511,-19.88,-23.25,-0.159,-20,-23.44,-0.164,"NAN",-0.137,-0.007,-0.142,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-19.88,0,0.722,0.092,-1.875,-2.272
"2024-01-01 03:00:00",150745,12.09,12.08,-20.41,0.028,5.017,0.075,13.57,0.112,20.16,-3.016,-0.255,-0.457,-18.63,-22.51,-0.184,-18.76,-22.74,-0.192,"NAN",-0.149,-0.031,-0.144,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-18.6,0,0.698,0.099,-2.068,-2.476
"2024-01-01 03:30:00",150746,12.14,12.02,-20.27,0.019,3.345,0.015,2.64,0.119,21.43,-3.071,-0.437,-0.42,-19.31,-23,-0.175,-19.46,-23.19,-0.179,"NAN",-0.151,-0.017,-0.141,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-19.36,0,0.709,0.094,-1.967,-2.367
"2024-01-01 04:00:00",150747,12.09,12.08,-20.55,0,0,0.045,8.05,0.062,11.2,-2.891,-0.409,-0.594,-19.44,-23.13,-0.175,-19.7,-23.4,-0.177,"NAN",-0.137,-0.042,-0.133,0,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-19.43,0,0.712,0.094,-1.918,-2.317
"2024-01-01 04:30:00",150748,12.14,12.02,-20.6,0,0,0.033,5.924,0.099,17.91,-2.927,-0.313,-0.482,-18.87,-22.72,-0.183,-19,-22.96,-0.191,"NAN",-0.146,-0.016,-0.109,0,-0.001,-0.001,-0.001,0,0,0,0,"NAN","NAN",-18.82,0,0.698,0.097,-2.062,-2.469
"2024-01-01 05:00:00",150749,12.09,12.08,-20.52,0.149,26.76,0.047,8.44,0.109,19.63,-2.927,-0.513,-0.71,-18.41,-22.87,-0.213,-18.8,-23.23,-0.215,"NAN",-0.14,-0.037,-0.149,-0.001,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-18.42,0,0.69,0.099,-2.001,-2.405
"2024-01-01 05:30:00",150750,12.14,12.02,-20.51,0.019,3.345,0.047,8.52,0.081,14.65,-3.251,-0.562,-0.617,-18.69,-22.84,-0.197,-18.87,-23.07,-0.203,"NAN",-0.147,-0.024,-0.126,0,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-18.72,0,0.691,0.097,-2.057,-2.462
"2024-01-01 06:00:00",150751,12.09,12.08,-20.38,0.121,21.74,0.058,10.45,0.067,12.08,-3.18,-0.477,-0.488,-19.34,-23,-0.174,-19.42,-23.18,-0.18,"NAN",-0.135,-0.027,-0.147,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-19.35,0,0.696,0.092,-2.023,-2.428
"2024-01-01 06:30:00",150752,12.14,12.02,-20.45,0,0,0.048,8.55,0.09,16.27,-2.676,-0.355,-0.629,-18.56,-22.76,-0.2,-18.93,-23.12,-0.203,"NAN",-0.15,-0.042,-0.15,-0.001,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-18.53,0,0.687,0.098,-2.014,-2.418
"2024-01-01 07:00:00",150753,12.09,12.08,-20.39,0.102,18.4,0.038,6.929,0.089,15.98,-3.134,-0.569,-0.711,-18.42,-22.83,-0.21,-18.72,-23.11,-0.212,"NAN",-0.156,-0.046,-0.116,-0.001,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-18.4,0,0.68,0.098,-2.049,-2.457
"2024-01-01 07:30:00",150754,12.14,12.02,-20.31,0,0,0.025,4.53,0.079,14.23,-3.198,-0.571,-0.532,-18.94,-23.06,-0.196,-19.12,-23.3,-0.201,"NAN",-0.152,-0.053,-0.157,-0.001,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-18.98,0,0.679,0.093,-2.014,-2.421
"2024-01-01 08:00:00",150755,12.09,12.07,-20.49,0.102,18.4,0.038,6.755,0.123,22.15,-2.965,-0.5,-0.624,-18.83,-23.21,-0.208,-19.1,-23.54,-0.214,"NAN",-0.151,-0.027,-0.16,-0.001,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-18.8,0,0.681,0.095,-1.969,-2.373
"2024-01-01 08:30:00",150756,12.14,12.02,-20.64,0.009,1.672,0.05,8.91,0.097,17.42,-3.009,-0.512,-0.72,-18.71,-23.17,-0.212,-19.02,-23.52,-0.217,"NAN",-0.166,-0.012,-0.14,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-18.68,0,0.679,0.095,-2.034,-2.439
"2024-01-01 09:00:00",150757,12.09,12.07,-20.57,0.046,8.36,0.045,8.11,0.09,16.19,-3.173,-0.593,-0.629,-18.84,-23.18,-0.207,-19.09,-23.45,-0.21,"NAN",-0.154,-0.04,-0.118,0,-0.001,-0.001,-0.001,0,0,0,0,"NAN","NAN",-18.88,0,0.679,0.094,-2.062,-2.47
"2024-01-01 09:30:00",150758,12.14,12.02,-20.59,0,0,0.045,8.01,0.071,12.75,-2.897,-0.389,-0.478,-19.53,-23.27,-0.177,-19.67,-23.49,-0.183,"NAN",-0.143,-0.026,-0.123,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-19.52,0,0.69,0.09,-1.993,-2.395
"2024-01-01 10:00:00",150759,12.08,12.07,-20.69,0.056,10.03,0.052,9.27,0.085,15.31,-2.894,-0.337,-0.532,-19.01,-23.01,-0.19,-19.12,-23.24,-0.199,"NAN",-0.154,-0.026,-0.149,0,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-18.95,0,0.684,0.094,-2.062,-2.468
"2024-01-01 10:30:00",150760,12.14,12.02,-20.55,0,0,0.084,15.19,0.114,20.56,-3.016,-0.555,-0.611,-18.73,-23.24,-0.214,-18.98,-23.56,-0.221,"NAN",-0.138,-0.03,-0.137,-0.001,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-18.76,0,0.68,0.095,-2.041,-2.445
"2024-01-01 11:00:00",150761,12.08,12.07,-20.74,0.102,18.4,0.299,53.81,0.38,68.31,-2.805,-0.425,-0.405,-19.54,-23.55,-0.19,-19.77,-23.82,-0.194,"NAN",-0.046,0.049,-0.036,0,0,-0.001,-0.002,0,0,0,0,"NAN","NAN",-19.57,0,0.69,0.09,-1.953,-2.351
"2024-01-01 11:30:00",150762,12.14,12.02,-20.96,0,0,1.105,198.8,1.327,238.8,-2.086,0.169,0.204,-19.28,-23.62,-0.206,-19.54,-23.9,-0.21,"NAN",0.364,0.303,0.293,-0.001,0.002,-0.002,-0.002,0,0,0,0,"NAN","NAN",-19.4,0,0.682,0.09,-2.024,-2.423
"2024-01-01 12:00:00",150763,12.09,12.08,-21.1,0.26,46.83,2.715,488.8,3.141,565.3,-1.037,1.009,0.939,-19.01,-23.55,-0.216,-19.36,-23.94,-0.221,"NAN",0.711,0.728,0.921,-0.001,0.003,-0.004,-0.001,0,0,0,0,"NAN","NAN",-18.99,0,0.685,0.094,-2.007,-2.407
"2024-01-01 12:30:00",150764,12.15,12.03,-21.3,0.539,97,4.271,768.7,4.943,890,-0.584,1.437,1.571,-19.69,-24.16,-0.212,-20.08,-24.5,-0.211,"NAN",0.756,1.173,1.475,-0.001,0.002,-0.005,0.001,0,0,0,0,"NAN","NAN",-19.82,0,0.69,0.088,-1.955,-2.35
"2024-01-01 13:00:00",150765,12.09,12.08,-21.57,1.691,304.4,5.498,990,6.376,1148,0.329,2.244,2.253,-19.58,-23.94,-0.207,-19.89,-24.29,-0.211,"NAN",0.855,1.501,1.938,-0.001,0.002,-0.005,0.002,0,0,0,0,"NAN","NAN",-19.61,0,0.689,0.089,-2.02,-2.42
"2024-01-01 13:30:00",150766,12.15,12.03,-21.58,1.366,245.8,5.436,979,6.293,1133,-0.06,2.069,2.223,-20.22,-24.3,-0.193,-20.45,-24.56,-0.196,"NAN",0.806,1.48,1.852,-0.001,0.002,-0.005,0.003,0,0,0,0,"NAN","NAN",-20.34,0,0.696,0.085,-2.016,-2.416
"2024-01-01 14:00:00",150767,12.09,12.08,-21.76,0.743,133.8,4.346,782.3,5.007,901,-0.423,1.642,1.698,-20.07,-24.42,-0.206,-20.38,-24.73,-0.208,"NAN",0.732,1.168,1.406,-0.001,0.002,-0.005,0.001,0,0,0,0,"NAN","NAN",-20.12,0,0.697,0.087,-2.002,-2.401
"2024-01-01 14:30:00",150768,12.14,12.02,-21.93,0.121,21.74,2.562,461.2,2.976,535.7,-1.241,0.885,0.774,-19.86,-24.25,-0.208,-20.21,-24.65,-0.212,"NAN",0.5,0.733,0.722,-0.001,0.001,-0.003,-0.001,0,0,0,0,"NAN","NAN",-19.9,0,0.694,0.088,-2.029,-2.427
"2024-01-01 15:00:00",150769,12.08,12.07,-21.97,0.084,15.05,1.032,185.8,1.206,217.1,-2.415,-0.075,-0.037,-20.01,-24.49,-0.212,-20.31,-24.8,-0.215,"NAN",0.261,0.341,0.151,-0.001,0,-0.001,-0.001,0,0,0,0,"NAN","NAN",-20.09,0,0.694,0.086,-2.041,-2.441
"2024-01-01 15:30:00",150770,12.14,12.02,-22.07,0.028,5.017,0.294,52.93,0.414,74.49,-2.881,-0.372,-0.415,-20.71,-24.71,-0.189,-20.87,-24.94,-0.194,"NAN",-0.097,0.069,-0.098,0,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-20.74,0,0.705,0.083,-2.025,-2.422
"2024-01-01 16:00:00",150771,12.08,12.07,-22,0.111,20.07,0.119,21.39,0.153,27.56,-2.897,-0.256,-0.453,-20.14,-24.09,-0.187,-20.13,-24.31,-0.2,"NAN",-0.131,0.008,-0.139,0,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-20.02,0,0.699,0.087,-2.133,-2.54
"2024-01-01 16:30:00",150772,12.14,12.02,-21.52,0,0,0.076,13.63,0.102,18.3,-3.087,-0.332,-0.492,-19.81,-23.72,-0.186,-19.79,-23.93,-0.198,"NAN",-0.147,0.007,-0.15,-0.001,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-19.75,0,0.694,0.089,-2.149,-2.555
"2024-01-01 17:00:00",150773,12.08,12.07,-21.21,0.074,13.38,0.051,9.33,0.088,15.9,-3.031,-0.234,-0.517,-19.77,-23.55,-0.179,-19.74,-23.75,-0.192,"NAN",-0.14,-0.009,-0.128,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-19.65,0,0.693,0.09,-2.113,-2.514
"2024-01-01 17:30:00",150774,12.14,12.02,-20.91,0,0,0.059,10.67,0.097,17.45,-3.332,-0.35,-0.638,-19.54,-23.43,-0.184,-19.51,-23.65,-0.199,"NAN",-0.145,-0.014,-0.15,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-19.45,0,0.691,0.091,-2.124,-2.529
"2024-01-01 18:00:00",150775,12.08,12.07,-20.64,0.046,8.36,0.058,10.4,0.085,15.23,-3.185,-0.28,-0.457,-19.13,-22.92,-0.18,-19.08,-23.17,-0.197,"NAN",-0.163,-0.004,-0.123,-0.001,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-19.04,0,0.689,0.094,-2.139,-2.543
"2024-01-01 18:30:00",150776,12.14,12.02,-20.34,0,0,0.06,10.83,0.087,15.68,-3.31,-0.281,-0.508,-19.24,-22.91,-0.174,-19.18,-23.15,-0.191,"NAN",-0.169,-0.027,-0.138,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-19.16,0,0.692,0.093,-2.107,-2.511
"2024-01-01 19:00:00",150777,12.08,12.07,-20.25,0.046,8.36,0.042,7.532,0.099,17.77,-3.316,-0.289,-0.47,-19.14,-22.89,-0.178,-19.08,-23.15,-0.196,"NAN",-0.162,-0.014,-0.201,-0.001,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-19.04,0,0.692,0.094,-2.097,-2.5
"2024-01-01 19:30:00",150778,12.14,12.02,-20.07,0.009,1.672,0.075,13.56,0.093,16.73,-3.278,-0.241,-0.439,-18.87,-22.45,-0.17,-18.79,-22.74,-0.191,"NAN",-0.158,-0.038,-0.17,0,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-18.78,0,0.691,0.096,-2.128,-2.531
"2024-01-01 20:00:00",150779,12.08,12.07,-19.8,0.009,1.672,0.061,10.96,0.082,14.69,-3.28,-0.203,-0.407,-18.48,-21.92,-0.164,-18.41,-22.27,-0.187,"NAN",-0.141,-0.043,-0.148,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-18.38,0,0.689,0.099,-2.144,-2.548
"2024-01-01 20:30:00",150780,12.14,12.02,-19.49,0.009,1.672,0.064,11.58,0.096,17.32,-3.455,-0.314,-0.412,-18.56,-21.93,-0.16,-18.51,-22.24,-0.18,"NAN",-0.146,-0.02,-0.118,-0.001,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-18.52,0,0.691,0.098,-2.121,-2.523
"2024-01-01 21:00:00",150781,12.08,12.07,-19.4,0.037,6.689,0.033,5.951,0.121,21.79,-3.357,-0.243,-0.383,-18.62,-22.07,-0.164,-18.59,-22.38,-0.183,"NAN",-0.144,-0.006,-0.15,-0.001,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-18.56,0,0.685,0.097,-2.072,-2.471
"2024-01-01 21:30:00",150782,12.14,12.02,-19.57,-0.009,-1.672,0.028,5.106,0.086,15.47,-3.603,-0.429,-0.543,-19.38,-22.91,-0.168,-19.39,-23.25,-0.185,"NAN",-0.151,-0.032,-0.138,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-19.37,0,0.687,0.091,-1.954,-2.346
"2024-01-01 22:00:00",150783,12.08,12.07,-20.02,0.028,5.017,0.021,3.726,0.093,16.66,-3.218,-0.165,-0.495,-19.34,-22.98,-0.173,-19.4,-23.3,-0.187,"NAN",-0.146,-0.019,-0.176,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-19.25,0,0.681,0.091,-2.006,-2.401
"2024-01-01 22:30:00",150784,12.14,12.01,-20.19,0,0,0.05,9.02,0.077,13.8,-3.124,-0.115,-0.477,-19,-22.7,-0.175,-19.09,-23.01,-0.189,"NAN",-0.15,-0.068,-0.164,-0.001,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-18.91,0,0.668,0.092,-2.085,-2.485
"2024-01-01 23:00:00",150785,12.08,12.07,-19.97,0.065,11.71,0.081,14.62,0.098,17.62,-3.422,-0.256,-0.512,-18.5,-22.21,-0.177,-18.53,-22.54,-0.194,"NAN",-0.145,-0.042,-0.15,-0.001,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-18.42,0,0.653,0.094,-2.156,-2.563
"2024-01-01 23:30:00",150786,12.14,12.01,-19.78,0.019,3.344,0.06,10.76,0.101,18.05,-3.384,-0.271,-0.485,-18.75,-22.25,-0.166,-18.75,-22.65,-0.189,"NAN",-0.148,-0.047,-0.129,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-18.67,0,0.655,0.092,-2.095,-2.496
"2024-01-02 00:00:00",150787,12.08,12.07,-19.65,0.084,15.05,0.084,15.05,0.113,20.4,-3.405,-0.237,-0.446,-18.24,-22.02,-0.18,-18.22,-22.38,-0.202,"NAN",-0.136,-0.041,-0.123,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-18.16,0,0.644,0.095,-2.148,-2.552
"2024-01-02 00:30:00",150788,12.14,12.02,-19.51,0.009,1.672,0.018,3.176,0.086,15.49,-3.599,-0.437,-0.481,-18.84,-22.68,-0.183,-18.88,-22.95,-0.196,"NAN",-0.129,-0.038,-0.141,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-18.88,0,0.644,0.089,-2.045,-2.443
"2024-01-02 01:00:00",150789,12.08,12.07,-19.91,0.009,1.672,0.054,9.66,0.085,15.24,-3.2,-0.178,-0.536,-19.06,-22.74,-0.174,-19.18,-22.85,-0.177,"NAN",-0.13,-0.014,-0.139,-0.001,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-18.94,0,0.643,0.088,-1.994,-2.393
"2024-01-02 01:30:00",150790,12.14,12.01,-19.96,0,0,0.069,12.41,0.096,17.25,-3.452,-0.348,-0.579,-18.59,-22.67,-0.194,-18.67,-22.94,-0.207,"NAN",-0.142,-0.024,-0.132,0,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-18.56,0,0.622,0.088,-2.11,-2.514
"2024-01-02 02:00:00",150791,12.08,12.07,-20.13,0.102,18.39,0.039,6.996,0.072,12.88,-3.446,-0.417,-0.599,-19.42,-23.5,-0.193,-19.52,-23.72,-0.202,"NAN",-0.154,-0.034,-0.131,0,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-19.41,0,0.63,0.083,-1.987,-2.384
"2024-01-02 02:30:00",150792,12.14,12.01,-20.38,0.009,1.672,0.034,6.045,0.091,16.38,-3.329,-0.278,-0.528,-19.1,-23.14,-0.192,-19.12,-23.33,-0.203,"NAN",-0.148,-0.017,-0.145,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-19.04,0,0.622,0.085,-2.102,-2.506
"2024-01-02 03:00:00",150793,12.08,12.07,-20.1,-0.037,-6.689,0.081,14.66,0.109,19.59,-3.484,-0.29,-0.448,-18.49,-22.01,-0.168,-18.47,-22.48,-0.194,"NAN",-0.16,-0.027,-0.154,0,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-18.41,0,0.64,0.092,-2.197,-2.611
"2024-01-02 03:30:00",150794,12.14,12.01,-19.61,0.009,1.672,0.105,18.88,0.09,16.23,-3.491,-0.253,-0.412,-18.08,-21.81,-0.178,-18.07,-22.17,-0.199,"NAN",-0.155,-0.045,-0.158,-0.001,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-18.05,0,0.626,0.093,-2.181,-2.593
"2024-01-02 04:00:00",150795,12.08,12.07,-19.35,0.065,11.71,0.041,7.425,0.116,20.91,-3.58,-0.282,-0.499,-18.02,-21.66,-0.173,-17.99,-22.11,-0.2,"NAN",-0.146,-0.046,-0.13,-0.001,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-17.91,0,0.619,0.093,-2.149,-2.558
"2024-01-02 04:30:00",150796,12.14,12.01,-18.99,0.019,3.344,0.06,10.76,0.147,26.42,-3.634,-0.245,-0.416,-17.52,-21.09,-0.17,-17.46,-21.42,-0.193,"NAN",-0.147,-0.034,-0.135,-0.001,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-17.43,0,0.644,0.101,-2.204,-2.615
"2024-01-02 05:00:00",150797,12.08,12.07,-18.45,0.046,8.36,0.085,15.25,0.098,17.6,-3.623,-0.2,-0.4,-16.93,-20.1,-0.151,-16.86,-20.51,-0.178,"NAN",-0.137,-0.037,-0.172,-0.001,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-16.82,0,0.65,0.107,-2.213,-2.627
"2024-01-02 05:30:00",150798,12.14,12.02,-17.79,0.009,1.672,0.095,17.06,0.066,11.83,-3.719,-0.217,-0.345,-16.18,-19.5,-0.159,-16.13,-19.83,-0.182,"NAN",-0.134,-0.038,-0.147,-0.001,-0.001,-0.001,-0.001,0,0,0,0,"NAN","NAN",-16.14,0,0.645,0.112,-2.235,-2.648
"2024-01-02 06:00:00",150799,12.08,12.07,-17.18,0.056,10.03,0.093,16.79,0.046,8.24,-3.778,-0.235,-0.361,-15.75,-19,-0.156,-15.69,-19.27,-0.176,"NAN",-0.151,-0.036,-0.156,0,-0.001,-0.001,-0.001,0,0,0,0,"NAN","NAN",-15.67,0,0.635,0.115,-2.211,-2.626
"2024-01-02 06:30:00",150800,12.14,12.02,-16.69,0.009,1.672,0.064,11.48,0.087,15.59,-3.776,-0.197,-0.338,-15.52,-18.78,-0.156,-15.46,-19.06,-0.178,"NAN",-0.14,-0.02,-0.171,-0.001,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-15.46,0,0.627,0.115,-2.179,-2.59
"2024-01-02 07:00:00",150801,12.08,12.07,-16.26,0.046,8.36,0.105,18.95,-0.003,-0.482,-3.769,-0.127,-0.304,-14.75,-17.88,-0.151,-14.68,-17.99,-0.164,"NAN",-0.145,-0.04,-0.14,-0.001,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-14.66,0,0.655,0.129,-2.221,-2.637
"2024-01-02 07:30:00",150802,12.14,12.02,-15.54,-0.093,-16.72,0.094,16.95,-0.089,-16.01,-3.859,-0.15,-0.33,-14.06,-17.01,-0.142,-13.98,-17.03,-0.152,"NAN",-0.135,-0.007,-0.133,-0.001,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-14.01,0,0.664,0.138,-2.234,-2.648
"2024-01-02 08:00:00",150803,12.09,12.07,-14.85,-0.019,-3.343,0.097,17.47,-0.046,-8.28,-3.935,-0.147,-0.285,-13.35,-16.62,-0.158,-13.3,-16.65,-0.168,"NAN",-0.137,-0.047,-0.135,0,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-13.31,0,0.625,0.137,-2.228,-2.646
"2024-01-02 08:30:00",150804,12.14,12.02,-14.3,-0.427,-76.9,0.01,1.822,-0.132,-23.77,-4.018,-0.2,-0.339,-13.02,-16.2,-0.155,-12.97,-16.32,-0.168,"NAN",-0.132,-0.049,-0.152,-0.001,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-12.99,0,0.596,0.134,-2.192,-2.606
"2024-01-02 09:00:00",150805,12.09,12.08,-13.92,-1.152,-207.3,0.029,5.145,-0.233,-41.86,-3.907,-0.111,-0.278,-12.91,-15.95,-0.147,-12.87,-16.08,-0.161,"NAN",-0.134,-0.011,-0.164,-0.001,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-12.9,0,0.605,0.137,-2.145,-2.565
"2024-01-02 09:30:00",150806,12.14,12.02,-13.66,-1.495,-269.1,0.007,1.3,-0.233,-41.9,-3.985,-0.168,-0.239,-12.89,-16.05,-0.153,-12.83,-16.09,-0.164,"NAN",-0.121,-0.027,-0.138,-0.001,-0.001,0,-0.002,0,0,0,0,"NAN","NAN",-12.89,0,0.593,0.135,-2.14,-2.555
"2024-01-02 10:00:00",150807,12.09,12.07,-13.62,-0.52,-93.6,0.03,5.387,-0.087,-15.66,-4.023,-0.173,-0.28,-12.95,-16.11,-0.154,-12.9,-16.17,-0.164,"NAN",-0.123,-0.028,-0.167,-0.001,-0.001,-0.001,-0.002,0,0,0,0,"NAN","NAN",-12.91,0,0.577,0.131,-2.097,-2.514
"2024-01-02 10:30:00",150808,12.14,12.02,-13.74,-0.065,-11.7,0.078,14.03,0.008,1.394,-4.127,-0.226,-0.327,-13.56,-16.75,-0.155,-13.51,-16.82,-0.166,"NAN",-0.117,-0.035,-0.118,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-13.52,0,0.578,0.125,-2.026,-2.437
"2024-01-02 11:00:00",150809,12.08,12.07,-14.05,0.13,23.4,0.271,48.87,0.221,39.82,-3.842,-0.037,-0.152,-13.56,-16.76,-0.155,-13.52,-16.85,-0.167,"NAN",-0.075,0.022,-0.081,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-13.51,0,0.578,0.125,-2.06,-2.476
"2024-01-02 11:30:00",150810,12.14,12.02,-14.13,0.019,3.343,1.008,181.4,1.122,202,-3.67,0.329,0.242,-13.44,-17.1,-0.177,-13.42,-16.99,-0.179,"NAN",0.08,0.25,0.171,0.001,0.002,0,0,0,0,0,0,"NAN","NAN",-13.42,0,0.525,0.114,-2.096,-2.511
"2024-01-02 12:00:00",150811,12.09,12.08,-14.22,0.232,41.79,2.324,418.2,2.678,482.1,-3.124,0.927,0.803,-13.22,-17.36,-0.202,-13.24,-16.72,-0.175,"NAN",0.501,0.717,0.601,0.003,0.004,0.002,0.003,0,0,0,0,"NAN","NAN",-13.16,0,0.468,0.104,-2.101,-2.52
"2024-01-02 12:30:00",150812,12.15,12.03,-14.18,0.158,28.42,3.962,713.1,4.564,822,-2.197,1.682,1.594,-13.09,-17.22,-0.201,-13.09,-16.85,-0.189,"NAN",0.683,1.172,1.19,0.005,0.006,0.004,0.008,0,0,0,0,"NAN","NAN",-13.02,0,0.469,0.105,-2.117,-2.535
